The Lion Sleeps Tonight	The Tokens
Run To Him	Bobby Vee
The Twist	Chubby Checker
Goodbye Cruel World	James Darren
Walk On By	Leroy Van Dyke
Peppermint Twist - Part I	Joey Dee & the Starliters
Please Mr. Postman	The Marvelettes
Happy Birthday, Sweet Sixteen	Neil Sedaka
Let There Be Drums	Sandy Nelson
Can't Help Falling In Love	Elvis Presley With The Jordanaires
Moon River	Henry Mancini And His Orchestra
I Don't Know Why	Linda Scott
When I Fall In Love	The Lettermen
Unchain My Heart	Ray Charles and his Orchestra
When The Boy In Your Arms (Is The Boy In Your Heart)	Connie Francis
Moon River	Jerry Butler
'Til	The Angels
Tonight	Ferrante & Teicher
Big Bad John	Jimmy Dean
White Christmas	Bing Crosby
Gypsy Woman	The Impressions
Revenge	Brook Benton
There's No Other (Like My Baby)	The Crystals
Your Ma Said You Cried In Your Sleep Last Night	Kenny Dino
Rock-A-Hula Baby	Elvis Presley With The Jordanaires
I Know (You Don't Love Me No More)	Barbara George
Jingle Bell Rock	Bobby Rydell/Chubby Checker
Fool #1	Brenda Lee
Let's Twist Again	Chubby Checker
Just Out Of Reach (Of My Two Open Arms)	Solomon Burke
Funny How Time Slips Away	Jimmy Elledge
Well, I Told You	The Chantels
Small Sad Sam	Phil McLean
The Little Drummer Boy	The Harry Simeone Chorale
Jambalaya (On The Bayou)	Fats Domino
Town Without Pity	Gene Pitney
Cotton Fields	The Highwaymen
I Understand (Just How You Feel)	The G-Clefs
If You Gotta Make A Fool Of Somebody	James Ray
Johnny Will	Pat Boone
The Wanderer	Dion
The Gypsy Rover	The Highwaymen
Baby's First Christmas	Connie Francis
Hey! Little Girl	Del Shannon
Baby It's You	The Shirelles
Poor Fool	Ike & Tina Turner
The Chipmunk Song (Christmas Don't Be Late)	David Seville And The Chipmunks
Little Altar Boy	Vic Dana
Jingle Bell Rock	Bobby Helms
Dear Lady Twist	Gary U.S. Bonds
Rudolph The Red Nosed Reindeer	David Seville And The Chipmunks
A Little Bitty Tear	Burl Ives
Soothe Me	Sims Twins
The Majestic	Dion
Runaround Sue	Dion
September In The Rain	Dinah Washington
Crazy	Patsy Cline
Rockin' Around The Christmas Tree	Brenda Lee
Language Of Love	John D. Loudermilk
Norman	Sue Thompson
Turn On Your Love Light	Bobby Bland
Turn Around, Look At Me	Glen Campbell
Irresistible You	Bobby Darin
Pocketful Of Miracles	Frank Sinatra
Twist-Her	Bill Black's Combo
Do-Re-Mi	Lee Dorsey
Up A Lazy River	Si Zentner And His Orchestra
Maria	Roger Williams
Flying Circle	Frank Slay And His Orchestra
Letter Full Of Tears	Gladys Knight And The Pips
It's All Because	Linda Scott
Room Full Of Tears	The Drifters
Dreamy Eyes	Johnny Tillotson
Walkin' With My Angel	Bobby Vee
Just Got To Know	Jimmy McCracklin
She's Everything (I Wanted You To Be)	Ral Donner
Bristol Stomp	The Dovells
It Will Stand	The Showmen
Heartaches	The Marcels
Tower Of Strength	Gene McDaniels
Twistin' U.S.A.	Chubby Checker
Unsquare Dance	The Dave Brubeck Quartet
Multiplication	Bobby Darin
Alvin's Harmonica	David Seville And The Chipmunks
Please Come Home For Christmas	Charles Brown
Let's Go Trippin'	Dick Dale and The Del-Tones
Pop Goes The Weasel	Anthony Newley
The Peppermint Twist	Danny Peppermint and the Jumping Jacks
I Could Have Loved You So Well	Ray Peterson
Lost Someone	James Brown And The Famous Flames
Go On Home	Patti Page
Tuff	Ace Cannon
Pushin' Your Luck	Sleepy King
I Told The Brook	Marty Robbins
Smoky Places	The Corsairs Featuring Jay "Bird" Uzzell
Tears From An Angel	Troy Shondell
Free Me	Johnny Preston
I Need Some One	The Belmonts
Santa & The Touchables	Dickie Goodman
Ev'rybody's Cryin'	Jimmie Beaumont
