You're No Good	Linda Ronstadt
Pick Up The Pieces	AWB
Best Of My Love	Eagles
Some Kind Of Wonderful	Grand Funk
Black Water	The Doobie Brothers
Fire	Ohio Players
Lonely People	America
Boogie On Reggae Woman	Stevie Wonder
My Eyes Adored You	Frankie Valli
#9 Dream	John Lennon
Look In My Eyes Pretty Woman	Tony Orlando & Dawn
Doctor's Orders	Carol Douglas
Sweet Surrender	John Denver
Get Dancin'	Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III
Nightingale	Carole King
Laughter In The Rain	Neil Sedaka
Lady	Styx
Have You Never Been Mellow	Olivia Newton-John
Can't Get It Out Of My Head	Electric Light Orchestra
I'm A Woman	Maria Muldaur
Lady Marmalade	Labelle
Roll On Down The Highway	Bachman-Turner Overdrive
Don't Call Us, We'll Call You	Sugarloaf/Jerry Corbetta
Big Yellow Taxi	Joni Mitchell
Please Mr. Postman	Carpenters
Express	B.T. Express
I Belong To You	Love Unlimited
Mandy	Barry Manilow
Poetry Man	Phoebe Snow
Up In A Puff Of Smoke	Polly Brown
Movin' On	Bad Company
To The Door Of The Sun (Alle Porte Del Sole)	Al Martino
My Boy	Elvis Presley
Morning Side Of The Mountain	Donny & Marie Osmond
You Are So Beautiful/It's A Sin When You Love Somebody	Joe Cocker
Your Bulldog Drinks Champagne	Jim Stafford
Don't Take Your Love	The Manhattans
Lovin' You	Minnie Riperton
Sad Sweet Dreamer	Sweet Sensation
Never Let Her Go	David Gates
Lucy In The Sky With Diamonds	Elton John
I Am Love (Parts I & II)	Jackson 5
Shame, Shame, Shame	Shirley And Company
Ain't That Peculiar	Diamond Reo
Junior's Farm/Sally G	Paul McCartney And Wings
Rock N' Roll (I Gave You The Best Years Of My Life)	Mac Davis
Star On A TV Show	The Stylistics
Never Can Say Goodbye	Gloria Gaynor
Ding Dong; Ding Dong	George Harrison
Hot Dawgit	Ramsey Lewis And Earth, Wind & Fire
Happy People	The Temptations
I've Been This Way Before	Neil Diamond
If Loving You Is Wrong I Don't Want To Be Right	Millie Jackson
One Man Woman/One Woman Man	Paul Anka with Odia Coates
I Get Lifted	George McCrae
Chevy Van	Sammy Johns
Struttin'	Billy Preston
No No Song/snookeroo	Ringo Starr
Part Of The Plan	Dan Fogelberg
Emotion	Helen Reddy
Thanks For The Smiles	Charlie Ross
My Elusive Dreams	Charlie Rich
Rhyme Tyme People	Kool & The Gang
I Fought The Law	Sam Neely
It's All Right	Jim Capaldi
Please, Mr. President	Paula Webb
Good Times, Rock & Roll	Flash Cadillac And The Continental Kids
Wolf Creek Pass	C.W. McCall
Supernatural Thing - Part I	Ben E. King
Bungle In The Jungle	Jethro Tull
Future Shock	Hello People
Butter Boy	Fanny
Changes	David Bowie
Devil In The Bottle	T.G. Sheppard
The South's Gonna Do It	The Charlie Daniels Band
I Won't Last A Day Without You/Let Me Be The One	Al Wilson
Walking In Rhythm	The Blackbyrds
Emma	Hot Chocolate
Once You Get Started	Rufus Featuring Chaka Khan
Satin Soul	Love Unlimited Orchestra
(Hey Won't You Play) Another Somebody Done Somebody Wrong Song	B.J. Thomas
Before The Next Teardrop Falls	Freddy Fender
We May Never Love Like This Again	Maureen McGovern
Changes	Loggins & Messina
Dance The Kung Fu	Carl Douglas
Shining Star	Earth, Wind & Fire
I Wanna Learn A Love Song	Harry Chapin
Jackie Blue	Ozark Mountain Daredevils
I Have A Dream	Donny Osmond
Isn't It Lonely Together	Stark & McBrien
I'll Still Love You	Jim Weatherly
Killer Queen	Queen
Charmer	Tim Moore
Believe Half Of What You See (And None Of What You Hear)	Leon Haywood
I Just Can't Say Goodbye	Philly Devotions
Hijack	Herbie Mann
Shoeshine Boy	Eddie Kendricks
Love Don't You Go Through No Changes On Me	Sister Sledge
Smokin' Room	Carl Carlton
Bump Me Baby Part 1	Dooley Silverspoon
