Poor Little Fool	Ricky Nelson
Patricia	Perez Prado And His Orchestra
Splish Splash	Bobby Darin
Hard Headed Woman	Elvis Presley With The Jordanaires
When	Kalin Twins
Rebel-'rouser	Duane Eddy His Twangy Guitar And The Rebels
Yakety Yak	The Coasters
My True Love	Jack Scott
Willie And The Hand Jive	The Johnny Otis Show
Fever	Peggy Lee
Ginger Bread	Frankie Avalon
Just A Dream	Jimmy Clanton And His Rockets
Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up)	Patti Page
If Dreams Came True	Pat Boone
For Your Precious Love	Jerry Butler and The Impressions
One Summer Night	The Danleers
Endless Sleep	Jody Reynolds
Little Star	The Elegants
Everybody Loves A Lover	Doris Day
Do You Want To Dance	Bobby Freeman
Guess Things Happen That Way	Johnny Cash And The Tennessee Two
A Certain Smile	Johnny Mathis
Western Movies	The Olympics
The Purple People Eater	Sheb Wooley
What Am I Living For	Chuck Willis
Born Too Late	Poni-Tails
Think It Over	The Crickets
Secretly	Jimmie Rodgers
Enchanted Island	The Four Lads
Angel Baby	Dean Martin
Chantilly Lace	Big Bopper
Blue Blue Day	Don Gibson
The Freeze	Tony And Joe
Don't Ask Me Why	Elvis Presley With The Jordanaires
Rock-in Robin	Bobby Day
No Chemise, Please	Gerry Granahan
Moon Talk	Perry Como
Somebody Touched Me	Buddy Knox with the Rhythm Orchids
That's How Much I Love You	Pat Boone
Crazy Eyes For You	Bobby Hamilton
Early In The Morning	Buddy Holly
You Cheated	The Slades
Come What May	Clyde McPhatter
Jennie Lee	Jan & Arnie
Kathy-O	The Diamonds
(It's Been A Long Time) Pretty Baby	Gino & Gina
I Wonder Why	Dion & The Belmonts
Return To Me	Dean Martin
All I Have To Do Is Dream	The Everly Brothers
By The Light Of The Silvery Moon	Jimmy Bowen with the Rhythm Orchids
Baubles, Bangles And Beads	The Kirby Stone Four
Early In The Morning	The Rinky-Dinks
Come Closer To Me (Acercate Mas)	Nat King Cole
Nel Blu Dipinto Di Blu (Volaré)	Domenico Modugno
Let's Go Steady For The Summer	The Three G's
Leroy	Jack Scott
You Need Hands	Eydie Gorme
Fool's Paradise	The Crickets
Young And Warm And Wonderful	Tony Bennett
Over And Over	Bobby Day
Itchy Twitchy Feeling	Bobby Hendricks
For Your Love	Ed Townsend
Padre	Toni Arden
High School Confidential	Jerry Lee Lewis And His Pumping Piano
You're Making A Mistake	The Platters
Delicious!	Jim Backus & Friend
Big Man	The Four Preps
Volare (Nel Blu Dipinto Di Blu)	Dean Martin
Op	The Honeycones
Don't Go Home	The Playmates
Got A Match?	Frank Gallup
Stupid Cupid	Connie Francis
Hey Girl - Hey Boy	Oscar McLollie and Jeanette Baker
Win Your Love For Me	Sam Cooke
Gotta Have Rain	Eydie Gorme
Midnight	Paul Anka
Happy Years	The Diamonds
Betty Lou Got A New Pair Of Shoes	Bobby Freeman
The Bird On My Head	David Seville
Johnny B. Goode	Chuck Berry
Beautiful Delilah	Chuck Berry
Blip Blop	Bill Doggett
Try The Impossible	Lee Andrews And The Hearts
Summertime Blues	Eddie Cochran
Got A Match?	The Daddy-O's
To Be Loved	Jackie Wilson
Jealousy	Kitty Wells
Just Like In The Movies	The Upbeats
Blue Boy	Jim Reeves
Stay	The Ames Brothers
The Purple People Eater Meets The Witch Doctor	Joe South
Bird Dog	The Everly Brothers
Are You Really Mine	Jimmie Rodgers
She Was Only Seventeen (He Was One Year More)	Marty Robbins
Little Mary	Fats Domino
Over And Over	Thurston Harris
I Believe In You	Robert & Johnny
Little Serenade	The Ames Brothers
I'll Get By (As Long As I Have You)	Billy Williams
Judy	Frankie Vaughan
