True Colors	Cyndi Lauper
Typical Male	Tina Turner
When I Think Of You	Janet Jackson
I Didn't Mean To Turn You On	Robert Palmer
Heartbeat	Don Johnson
Amanda	Boston
Throwing It All Away	Genesis
All Cried Out	Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou
Human	The Human League
Sweet Love	Anita Baker
Two Of Hearts	Stacey Q
A Matter Of Trust	Billy Joel
True Blue	Madonna
Don't Forget Me (When I'm Gone)	Glass Tiger
Take Me Home Tonight	Eddie Money
You Give Love A Bad Name	Bon Jovi
Word Up	Cameo
The Rain	Oran 'Juice' Jones
Girl Can't Help It	Journey
Heaven In Your Eyes	Loverboy
Stuck With You	Huey Lewis & The News
I'll Be Over You	Toto
The Next Time I Fall	Peter Cetera With Amy Grant
I Am By Your Side	Corey Hart
Emotion In Motion	Ric Ocasek
In Your Eyes (Theme From "Say Anything")	Peter Gabriel
Love Will Conquer All	Lionel Richie
Friends And Lovers	Carl Anderson & Gloria Loring
Jumpin' Jack Flash	Aretha Franklin
The Way It Is	Bruce Hornsby & The Range
Somebody's Out There	Triumph
Earth Angel (From "The Karate Kid Part II")	New Edition
Missionary Man	Eurythmics
Dreamtime	Daryl Hall
Hip To Be Square	Huey Lewis & The News
To Be A Lover	Billy Idol
Everybody Have Fun Tonight	Wang Chung
Freedom Overspill	Steve Winwood
Love Walks In	Van Halen
Point Of No Return	Nu Shooz
Walk This Way	Run-D.M.C.
What About Love	'Til Tuesday
Jody	Jermaine Stewart
(Forever) Live And Die	Orchestral Manoeuvres In The Dark
Can't Wait Another Minute	Five Star
Dancing On The Ceiling	Lionel Richie
Words Get In The Way	Miami Sound Machine
Walk Like An Egyptian	The Bangles
Stand By Me	Ben E. King
Wild Wild Life	Talking Heads
Don't Get Me Wrong	Pretenders
You Know I Love You ... Don't You?	Howard Jones
Midas Touch	Midnight Star
Love Zone	Billy Ocean
Take My Breath Away (Love Theme From "Top Gun")	Berlin
Twist And Shout	The Beatles
California Dreamin'	The Beach Boys
C'est La Vie	Robbie Nevil
Where Did Your Heart Go?	Wham!
Lady Soul	The Temptations
Paranoimia	Art Of Noise With Max Headroom
Foolish Pride	Daryl Hall
Shake You Down	Gregory Abbott
Welcome To The Boomtown	David & David
You Can Call Me Al	Paul Simon
Everytime You Cry	The Outfield
Heartache All Over The World	Elton John
Venus	Bananarama
Higher Love	Steve Winwood
For Tonight	Nancy Martinez
Baby Love	Regina
Goin' Crazy!	David Lee Roth
The Captain Of Her Heart	Double
Is This Love	Survivor
Nail It To The Wall	Stacy Lattisaw
Don't Stand So Close To Me '86	The Police
Love Is Forever	Billy Ocean
Crazay	Jesse Johnson (Featuring Sly Stone)
Who Says	Device
Love Is The Hero	Billy Squier
Money$ Too Tight (To Mention)	Simply Red
Give Me The Reason	Luther Vandross
Good Music	Joan Jett & the Blackhearts
25 Or 6 To 4	Chicago
The Future's So Bright, I Gotta Wear Shades	Timbuk 3
You Be Illin'	Run-D.M.C.
Love Always	El DeBarge
More Than Physical	Bananarama
Playing With The Boys	Kenny Loggins
This Love	Bad Company
What Does It Take	Honeymoon Suite
Stairway To Heaven	Far Corporation
Like Flames	Berlin
When The Rain Comes Down	Andy Taylor
Ain't Nothin' Goin' On But The Rent	Gwen Guthrie
Glory Of Love (Theme From "The Karate Kid Part II")	Peter Cetera
Gravity	James Brown
Sweet Freedom (Theme From "Running Scared")	Michael McDonald
Papa Don't Preach	Madonna
Another Heartache	Rod Stewart
