Our Day Will Come	Ruby And The Romantics
The End Of The World	Skeeter Davis
You're The Reason I'm Living	Bobby Darin
He's So Fine	The Chiffons
Walk Like A Man	The 4 Seasons
Rhythm Of The Rain	The Cascades
South Street	The Orlons
Blame It On The Bossa Nova	Eydie Gorme
What Will My Mary Say	Johnny Mathis
In Dreams	Roy Orbison
One Broken Heart For Sale	Elvis Presley With The Mello Men
Ruby Baby	Dion
Our Winter Love	Bill Pursell
Hey Paula	Paul and Paula
Wild Weekend	The Rebels
I Wanna Be Around	Tony Bennett
All I Have To Do Is Dream	Richard Chamberlain
Mama Didn't Lie	Jan Bradley
Alice In Wonderland	Neil Sedaka
Let's Turkey Trot	Little Eva
Let's Limbo Some More	Chubby Checker
Walk Right In	The Rooftop Singers
Laughing Boy	Mary Wells
Don't Set Me Free	Ray Charles and his Orchestra
Baby Workout	Jackie Wilson
Do The Bird	Dee Dee Sharp
Butterfly Baby	Bobby Rydell
Twenty Miles	Chubby Checker
Greenback Dollar	The Kingston Trio
Boss Guitar	Duane Eddy and the Rebelettes
Can't Get Used To Losing You	Andy Williams
Follow The Boys	Connie Francis
Days Of Wine And Roses	Henry Mancini And His Orchestra
Don't Say Nothin' Bad (About My Baby)	The Cookies
Young Lovers	Paul and Paula
Mr. Bass Man	Johnny Cymbal
Out Of My Mind	Johnny Tillotson
The Gypsy Cried	Lou Christie
Why Do Lovers Break Each Other's Heart?	Bob B. Soxx And The Blue Jeans
Send Me Some Lovin'	Sam Cooke
Yakety Sax	Boots Randolph and his Combo
Tell Him I'm Not Home	Chuck Jackson
Sandy	Dion
Love For Sale	Arthur Lyman Group
Puff (The Magic Dragon)	Peter, Paul & Mary
Over The Mountain (Across The Sea)	Bobby Vinton
Don't Be Afraid, Little Darlin'	Steve Lawrence
That's All	Rick Nelson
From A Jack To A King	Ned Miller
All Over The World	Nat King Cole
You've Really Got A Hold On Me	The Miracles
Fly Me To The Moon - Bossa Nova	Joe Harnell And His Orchestra
Cast Your Fate To The Wind	Vince Guaraldi Trio
Hitch Hike	Marvin Gaye
You Don't Love Me Anymore (And I Can Tell)	Rick Nelson
Call On Me	Bobby Bland
Linda	Jan & Dean
Pipeline	Chantay's
Little Town Flirt	Del Shannon
I Got What I Wanted	Brook Benton
He's Got The Power	The Exciters
That's The Way Love Is	Bobby Bland
As Long As She Needs Me	Sammy Davis Jr.
Young And In Love	Dick and DeeDee
Let's Stomp	Bobby Comstock
Meditation (Meditacao)	Charlie Byrd
Sax Fifth Avenue	Johnny Beecher and his Buckingham Road Quintet
Rainbow	Gene Chandler
I'm Just A Country Boy	George McCurn
I Got A Woman	Rick Nelson
The Jive Samba	Cannonball Adderley
Back At The Chicken Shack, Part 1	Jimmy Smith
Dearer Than Life	Brook Benton
Surfin' U.S.A.	The Beach Boys
Watermelon Man	Mongo Santamaria Band
I'm In Love Again	Rick Nelson
Eternally	The Chantels
Pepino's Friend Pasqual (The Italian Pussy-Cat)	Lou Monte
Days Of Wine And Roses	Andy Williams
Sun Arise	Rolf Harris
Mecca	Gene Pitney
On Broadway	The Drifters
Locking Up My Heart	The Marvelettes
Killer Joe	The Rocky Fellers
How Can I Forget	Jimmy Holiday
Foolish Little Girl	The Shirelles
Nothing Goes Up (Without Coming Down)	Nat King Cole
Theme From Lawrence Of Arabia	Ferrante & Teicher
Don't Wanna Think About Paula	Dickey Lee
I Will Follow Him	Little Peggy March
Gone With The Wind	The Duprees featuring Joey Vann
The Dog	Rufus Thomas
Cigarettes And Coffee Blues	Marty Robbins
That's How Heartaches Are Made	Baby Washington
Little Star	Bobby Callender
Tom Cat	The Rooftop Singers
This Empty Place	Dionne Warwick
Don't Let Me Cross Over	Carl Butler & Pearl
Little Band Of Gold	James Gilreath
Two Wrongs Don't Make A Right	Mary Wells
