Jessie's Girl	Rick Springfield
Endless Love	Diana Ross & Lionel Richie
Theme From "Greatest American Hero" (Believe It or Not)	Joey Scarbury
I Don't Need You	Kenny Rogers
Elvira	The Oak Ridge Boys
Slow Hand	The Pointer Sisters
Boy From New York City	The Manhattan Transfer
Hearts	Marty Balin
Queen Of Hearts	Juice Newton
The One That You Love	Air Supply
(There's) No Gettin' Over Me	Ronnie Milsap
Bette Davis Eyes	Kim Carnes
You Make My Dreams	Daryl Hall John Oates
Lady (You Bring Me Up)	Commodores
Time	The Alan Parsons Project
Touch Me When We're Dancing	Carpenters
It's Now Or Never	John Schneider
The Stroke	Billy Squier
Sweet Baby	Stanley Clarke/George Duke
Urgent	Foreigner
In The Air Tonight	Phil Collins
Who's Crying Now	Journey
Cool Love	Pablo Cruise
Don't Let Him Go	REO Speedwagon
Stop Draggin' My Heart Around	Stevie Nicks With Tom Petty And The Heartbreakers
Fire And Ice	Pat Benatar
The Breakup Song (They Don't Write 'Em)	Greg Kihn Band
Gemini Dream	The Moody Blues
Really Wanna Know You	Gary Wright
Feels So Right	Alabama
Double Dutch Bus	Frankie Smith
Don't Give It Up	Robbie Patton
Rock And Roll Dreams Come Through	Jim Steinman
Love On A Two Way Street	Stacy Lattisaw
Don't Want To Wait Anymore	The Tubes
You're My Girl	Franke & The Knockouts
Everlasting Love	Rex Smith/Rachel Sweet
Step By Step	Eddie Rabbitt
Hold On Tight	Electric Light Orchestra
That Old Song	Ray Parker Jr. & Raydio
Nightwalker	Gino Vannelli
All Those Years Ago	George Harrison
Fly Away	Blackfoot
Medley	Stars On 45
The Beach Boys Medley	The Beach Boys
Breaking Away	Balance
Nicole	Point Blank
Stranger	Jefferson Starship
Modern Girl	Sheena Easton
A Woman Needs Love (Just Like You Do)	Ray Parker Jr. & Raydio
Seven Year Ache	Rosanne Cash
This Little Girl	Gary U.S. Bonds
Tom Sawyer	Rush
Nothing Ever Goes As Planned	Styx
America	Neil Diamond
The Voice	The Moody Blues
I Love You	Climax Blues Band
You Could Take My Heart Away	Silver Condor
I Could Never Miss You (More Than I Do)	Lulu
You Don't Know Me	Mickey Gilley
For Your Eyes Only	Sheena Easton
Square Biz	Teena Marie
General Hospi-tale	The Afternoon Delights
Heavy Metal (Takin' A Ride)	Don Felder
Jolé Blon	Gary U.S. Bonds
Chloe	Elton John
Medley II	Stars On 45
You're Mine Tonight	Pure Prairie League
Some Days Are Diamonds (Some Days Are Stone)	John Denver
Pay You Back With Interest	Gary O'
I'm In Love	Evelyn King
Draw Of The Cards	Kim Carnes
Tempted	Squeeze
Super Freak (Part I)	Rick James
The Sensitive Kind	Santana
Secrets	Mac Davis
We Can Get Together	Icehouse
We're In This Love Together	Al Jarreau
Straight From The Heart	The Allman Brothers Band
A Woman In Love (It's Not Me)	Tom Petty And The Heartbreakers
Summer '81 medley	The Cantina Band (featuring Lou Christie)
In Your Letter	REO Speedwagon
A Heart In New York	Art Garfunkel
Falling In Love Again	Michael Stanley Band
It's Just The Sun	Don McLean
Just Like Paradise	Larry John McNally
Dedicated To The One I Love	Bernadette Peters
Shake It Up Tonight	Cheryl Lynn
Hold Tight	Change
The Sun Ain't Gonna Shine Anymore	Nielsen/Pearson
Sukiyaki	A Taste Of Honey
Stronger Than Before	Carole Bayer Sager
Give It To Me Baby	Rick James
A Life Of Illusion	Joe Walsh
Winning	Santana
Is It You	Lee Ritenour
Fantasy Girl	38 Special
Suzi	Randy VanWarmer
What Are We Doin' In Love	Dottie West with Kenny Rogers
Two Hearts	Stephanie Mills Featuring Teddy Pendergrass
