Trollz	6ix9ine & Nicki Minaj
Rockstar	DaBaby Featuring Roddy Ricch
The Bigger Picture	Lil Baby
Savage	Megan Thee Stallion
Blinding Lights	The Weeknd
Say So	Doja Cat Featuring Nicki Minaj
Intentions	Justin Bieber Featuring Quavo
Roses	SAINt JHN
Rain On Me	Lady Gaga & Ariana Grande
The Box	Roddy Ricch
Blueberry Faygo	Lil Mosey
Toosie Slide	Drake
Circles	Post Malone
Don't Start Now	Dua Lipa
The Bones	Maren Morris
Adore You	Harry Styles
Life Is Good	Future Featuring Drake
Whats Poppin	Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne
Watermelon Sugar	Harry Styles
Falling	Trevor Daniel
Sunday Best	Surfaces
Party Girl	StaySolidRocky
I Hope	Gabby Barrett Featuring Charlie Puth
Death Bed	Powfu Featuring beabadoobee
Break My Heart	Dua Lipa
Stuck With U	Ariana Grande & Justin Bieber
We Paid	Lil Baby & 42 Dugg
Hard To Forget	Sam Hunt
Before You Go	Lewis Capaldi
High Fashion	Roddy Ricch Featuring Mustard
Chasin' You	Morgan Wallen
The Scotts	THE SCOTTS, Travis Scott & Kid Cudi
Bluebird	Miranda Lambert
Go Crazy	Chris Brown & Young Thug
One Margarita	Luke Bryan
Gooba	6ix9ine
Emotionally Scarred	Lil Baby
Walk Em Down	NLE Choppa Featuring Roddy Ricch
Memories	Maroon 5
Be Kind	Marshmello & Halsey
I Hope You're Happy Now	Carly Pearce & Lee Brice
Does To Me	Luke Combs Featuring Eric Church
Everything I Wanted	Billie Eilish
Nobody But You	Blake Shelton Duet With Gwen Stefani
Supalonely	BENEE Featuring Gus Dapperton
Here And Now	Kenny Chesney
Heartless	Diplo Presents Thomas Wesley Featuring Morgan Wallen
After A Few	Travis Denning
Dior	Pop Smoke
Hot Girl Bummer	blackbear
Make It Rain	Pop Smoke Featuring Rowdy Rebel
Go!	Kid LAROI & Juice WRLD
In Between	Scotty McCreery
Shotta Flow 5	NLE Choppa
If The World Was Ending	JP Saxe Featuring Julia Michaels
Don't Rush	Young T & Bugsey Featuring Headie One
Die From A Broken Heart	Maddie & Tae
Beer Can't Fix	Thomas Rhett Featuring Jon Pardi
Snow On Tha Bluff	J. Cole
I Love My Country	Florida Georgia Line
P*$$y Fairy (OTW)	Jhene Aiko
Chicago Freestyle	Drake Featuring Giveon
After Party	Don Toliver
Be A Light	Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban
Tommy Lee	Tyla Yaweh & Post Malone
Believe It	PARTYNEXTDOOR & Rihanna
In Your Eyes	The Weeknd
Flex	Polo G Featuring Juice WRLD
God Whispered Your Name	Keith Urban
Yo Perreo Sola	Bad Bunny
Got What I Got	Jason Aldean
ily	Surf Mesa Featuring Emilee
Mamacita	Black Eyed Peas, Ozuna + J.Rey Soul
Need It	Migos Featuring YoungBoy Never Broke Again
Dollaz On My Head	Gunna Featuring Young Thug
Daisies	Katy Perry
One Big Country Song	LOCASH
Grace	Lil Baby & 42 Dugg
Level Of Concern	twenty one pilots
X	Jonas Brothers Featuring Karol G
Savage Love (Laxed - Siren Beat)	Jawsh 685 x Jason Derulo
Ride It.	Regard
Do It	Chloe X Halle
21	Polo G
Like That	Doja Cat Featuring Gucci Mane
Why We Drink	Justin Moore
Otherside Of America	Meek Mill
Drinking Alone	Carrie Underwood
Righteous	Juice WRLD
Girl Of My Dreams	Rod Wave
One Beer	HARDY Featuring Lauren Alaina & Devin Dawson
Done	Chris Janson
Cool Again	Kane Brown
Deep End Freestyle	Sleepy Hallow
All In	Lil Baby
The Man Who Loves You The Most	Zac Brown Band
One Night Standards	Ashley McBryde
One Of Them Girls	Lee Brice
July	Noah Cyrus & Leon Bridges
Need Me	J.I The Prince Of N.Y
