Broken Wings	Mr. Mister
Separate Lives	Phil Collins and Marilyn Martin
We Built This City	Starship
Never	Heart
Say You, Say Me	Lionel Richie
You Belong To The City	Glenn Frey
Election Day	Arcadia
Who's Zoomin' Who	Aretha Franklin
Party All The Time	Eddie Murphy
Sleeping Bag	ZZ Top
Alive & Kicking	Simple Minds
Lay Your Hands On Me	Thompson Twins
I Miss You	Klymaxx
Small Town	John Mellencamp
Perfect Way	Scritti Politti
That's What Friends Are For	Dionne & Friends
Tonight She Comes	The Cars
Sisters Are Doin' It For Themselves	Eurythmics & Aretha Franklin
Walk Of Life	Dire Straits
Wrap Her Up	Elton John
Emergency	Kool & The Gang
Miami Vice Theme	Jan Hammer
Talk To Me	Stevie Nicks
You Are My Lady	Freddie Jackson
Part-Time Lover	Stevie Wonder
One Of The Living	Tina Turner
Burning Heart	Survivor
Object Of My Desire	Starpoint
Be Near Me	ABC
Head Over Heels	Tears For Fears
Love Is The Seventh Wave	Sting
Conga	Miami Sound Machine
You're A Friend Of Mine	Clarence Clemons & Jackson Browne
Soul Kiss	Olivia Newton-John
Do It For Love	Sheena Easton
Love Theme From St. Elmo's Fire (Instrumental)	David Foster
It's Only Love	Bryan Adams/Tina Turner
Everybody Dance	Ta Mara & The Seen
Sun City	Artists United Against Apartheid
Goodbye	Night Ranger
Spies Like Us	Paul McCartney
To Live And Die In L.A.	Wang Chung
Running Up That Hill	Kate Bush
Go Home	Stevie Wonder
I'm Your Man	Wham!
Sex As A Weapon	Pat Benatar
Face The Face	Pete Townshend
Sidewalk Talk	Jellybean Featuring Catherine Buchanan
Take On Me	a-ha
When The Going Gets Tough, The Tough Get Going	Billy Ocean
Saving All My Love For You	Whitney Houston
Too Young	Jack Wagner
Count Me Out	New Edition
Everything In My Heart	Corey Hart
My Hometown	Bruce Springsteen
Tears Are Falling	KISS
One Night Love Affair	Bryan Adams
Tarzan Boy (From "Teenage Mutant Ninja Turtles III")	Baltimora
Freedom	The Pointer Sisters
How Will I Know	Whitney Houston
The Big Money	Rush
A Love Bizarre	Sheila E.
Everyday	James Taylor
Small Town Girl	John Cafferty & The Beaver Brown Band
Girls Are More Fun	Ray Parker Jr.
Oh Sheila	Ready For The World
Dangerous	Loverboy
The Sun Always Shines on T.V.	a-ha
The Sweetest Taboo	Sade
And We Danced	Hooters
So In Love	Orchestral Manoeuvres In The Dark
Lovin' Every Minute Of It	Loverboy
Can You Feel The Beat	Lisa Lisa And Clult Jam With Full Force
Everything Must Change	Paul Young
Fortress Around Your Heart	Sting
Life In A Northern Town	The Dream Academy
Leader Of The Pack	Twisted Sister
Morning Desire	Kenny Rogers
Money For Nothing	Dire Straits
The Oak Tree	Morris Day
This Time	INXS
Discipline Of Love	Robert Palmer
Lonely Ol' Night	John Mellencamp
Cherish	Kool & The Gang
Silent Running (On Dangerous Ground)	Mike + The Mechanics
Go	Asia
And She Was	Talking Heads
One Vision	Queen
I'm Gonna Tear Your Playhouse Down	Paul Young
I Knew The Bride (When She Use To Rock And Roll)	Nick Lowe And His Cowboy Outfit
Living In America	James Brown
Digital Display	Ready For The World
The Heart Is Not So Smart	El DeBarge With DeBarge
Sounds Of Your Voice	Jon Butcher Axis
Chain Reaction	Diana Ross
Caravan Of Love	Isley, Jasper, Isley
Don't Say No Tonight	Eugene Wilde
The Night Is Still Young	Billy Joel
After The Fire	Roger Daltrey
Hurts To Be In Love	Gino Vannelli
