We Built This City	Starship
You Belong To The City	Glenn Frey
Miami Vice Theme	Jan Hammer
Head Over Heels	Tears For Fears
Part-Time Lover	Stevie Wonder
Separate Lives	Phil Collins and Marilyn Martin
Broken Wings	Mr. Mister
Never	Heart
Be Near Me	ABC
Lay Your Hands On Me	Thompson Twins
Who's Zoomin' Who	Aretha Franklin
You Are My Lady	Freddie Jackson
Take On Me	a-ha
Saving All My Love For You	Whitney Houston
Love Theme From St. Elmo's Fire (Instrumental)	David Foster
One Night Love Affair	Bryan Adams
One Of The Living	Tina Turner
Election Day	Arcadia
Sleeping Bag	ZZ Top
Lovin' Every Minute Of It	Loverboy
Soul Kiss	Olivia Newton-John
Alive & Kicking	Simple Minds
I Miss You	Klymaxx
Party All The Time	Eddie Murphy
Perfect Way	Scritti Politti
So In Love	Orchestral Manoeuvres In The Dark
I'm Gonna Tear Your Playhouse Down	Paul Young
Fortress Around Your Heart	Sting
Oh Sheila	Ready For The World
And We Danced	Hooters
Sisters Are Doin' It For Themselves	Eurythmics & Aretha Franklin
Say You, Say Me	Lionel Richie
Wrap Her Up	Elton John
Girls Are More Fun	Ray Parker Jr.
Running Up That Hill	Kate Bush
Small Town	John Mellencamp
Object Of My Desire	Starpoint
Tonight She Comes	The Cars
Lonely Ol' Night	John Mellencamp
Walk Of Life	Dire Straits
I'm Goin' Down	Bruce Springsteen
The Night Is Still Young	Billy Joel
Boy In The Box	Corey Hart
Emergency	Kool & The Gang
Do It For Love	Sheena Easton
Burning Heart	Survivor
Love Is The Seventh Wave	Sting
You're A Friend Of Mine	Clarence Clemons & Jackson Browne
Everybody Dance	Ta Mara & The Seen
To Live And Die In L.A.	Wang Chung
Conga	Miami Sound Machine
Sunset Grill	Don Henley
Sun City	Artists United Against Apartheid
America	Prince And The Revolution
Money For Nothing	Dire Straits
Tears Are Falling	KISS
That's What Friends Are For	Dionne & Friends
Hurts To Be In Love	Gino Vannelli
Cherish	Kool & The Gang
And She Was	Talking Heads
After The Fire	Roger Daltrey
Tarzan Boy (From "Teenage Mutant Ninja Turtles III")	Baltimora
Freedom	The Pointer Sisters
Too Young	Jack Wagner
Dancing In The Street	David Bowie & Mick Jagger
Talk To Me	Stevie Nicks
The Oak Tree	Morris Day
Dress You Up	Madonna
I'll Be Good	Rene & Angela
Face The Face	Pete Townshend
Goodbye	Night Ranger
Small Town Girl	John Cafferty & The Beaver Brown Band
Everyday	James Taylor
Count Me Out	New Edition
The Big Money	Rush
Like To Get To Know You Well	Howard Jones
Stand By Me	Maurice White
Don't Lose My Number	Phil Collins
Born In East L.A.	Cheech & Chong
Sidewalk Talk	Jellybean Featuring Catherine Buchanan
Charm The Snake	Christopher Cross
Que Te Quiero	Katrina And The Waves
Freedom	Wham!
A Love Bizarre	Sheila E.
Kayleigh	Marillion
Dangerous	Loverboy
All Fall Down	Five Star
Four In The Morning (I Can't Take Anymore)	Night Ranger
All Of Me For All Of You	9.9
Home Sweet Home	Motley Crue
This Time	INXS
Love Grammar	John Parr
Discipline Of Love	Robert Palmer
Can You Feel The Beat	Lisa Lisa And Clult Jam With Full Force
Tonight It's You	Cheap Trick
C-I-T-Y	John Cafferty & The Beaver Brown Band
Talk To Me	Quarterflash
Weird Science	Oingo Boingo
St. Elmo's Fire (Man In Motion)	John Parr
Blue Kiss	Jane Wiedlin
