Every Breath You Take	The Police
Electric Avenue	Eddy Grant
Flashdance...What A Feeling	Irene Cara
Never Gonna Let You Go	Sergio Mendes
Wanna Be Startin' Somethin'	Michael Jackson
Come Dancing	The Kinks
Too Shy	Kajagoogoo
Our House	Madness
Is There Something I Should Know	Duran Duran
Time (Clock Of The Heart)	Culture Club
Stand Back	Stevie Nicks
I'm Still Standing	Elton John
1999	Prince
She Works Hard For The Money	Donna Summer
Sweet Dreams (Are Made Of This)	Eurythmics
Baby Jane	Rod Stewart
All This Love	Debarge
Don't Let It End	Styx
Maniac	Michael Sembello
Cuts Like A Knife	Bryan Adams
Hot Girls In Love	Loverboy
Family Man	Daryl Hall John Oates
She's A Beauty	The Tubes
(Keep Feeling) Fascination	The Human League
It's A Mistake	Men At Work
Wishing (If I Had A Photograph Of You)	A Flock Of Seagulls
Take Me To Heart	Quarterflash
Saved By Zero	The Fixx
Rock Of Ages	Def Leppard
Rock 'n' Roll Is King	Electric Light Orchestra
China Girl	David Bowie
Stop In The Name Of Love	The Hollies
Beat It	Michael Jackson
Affair Of The Heart	Rick Springfield
I'll Tumble 4 Ya	Culture Club
Roll Me Away	Bob Seger & The Silver Bullet Band
Always Something There To Remind Me	Naked Eyes
The Border	America
The Salt In My Tears	Martin Briley
Lawyers In Love	Jackson Browne
White Wedding	Billy Idol
Puttin' On The Ritz	Taco
Pieces Of Ice	Diana Ross
Slipping Away	Dave Edmunds
Let's Dance	David Bowie
After The Fall	Journey
Try Again	Champaign
War Games	Crosby, Stills & Nash
How Do You Keep The Music Playing	James Ingram And Patti Austin
It's Inevitable	Charlie
Midnight Blue	Louise Tucker
Space Age Whiz Kids	Joe Walsh
China	Red Rockers
Juicy Fruit	Mtume
Human Touch	Rick Springfield
All Time High	Rita Coolidge
Fake Friends	Joan Jett & the Blackhearts
The Metro	Berlin
Faithfully	Journey
Dead Giveaway	Shalamar
Stand By	Roman Holliday
The Safety Dance	Men Without Hats
How Am I Supposed To Live Without You	Laura Branigan
The Woman In You	Bee Gees
We Two	Little River Band
Ewok Celebration	Meco
Don't Pay The Ferryman	Chris de Burgh
Hold Me 'til The Mornin' Comes	Paul Anka
Do You Compute?	Donnie Iris
Blame It On Love	Smokey Robinson & Barbara Mitchell
Promises, Promises	Naked Eyes
Overkill	Men At Work
Little Red Corvette	Prince
My Love	Lionel Richie
Total Eclipse Of The Heart	Bonnie Tyler
I.o.u.	Lee Greenwood
Boogie Down	Jarreau
West Coast Summer Nights	Tony Carey
Solid Rock	Goanna
Tonight, I Celebrate My Love	Peabo Bryson/Roberta Flack
Who's Behind The Door?	Zebra
Waiting For Your Love	Toto
Shy Boy (Don't It Make You Feel Good)	Bananarama
That's Love	Jim Capaldi
Johnny B. Goode	Peter Tosh
You Are In My System	Robert Palmer
Til You And Your Lover Are Lovers Again	Engelbert Humperdinck
Legal Tender	The B-52s
Don't You Get So Mad	Jeffrey Osborne
Don't Change	INXS
Candy Girl	New Edition
She Blinded Me With Science	Thomas Dolby
Save The Overtime (For Me)	Gladys Knight And The Pips
Don't Make Me Do It	Patrick Simmons
When You Were Mine	Mitch Ryder
Night Pulse	Double Image
Europa And The Pirate Twins	Thomas Dolby
Inside Love (so Personal)	George Benson
Straight From The Heart	Bryan Adams
The Closer You Get	Alabama
