Woman In Love	Barbra Streisand
Another One Bites The Dust	Queen
He's So Shy	The Pointer Sisters
Upside Down	Diana Ross
Real Love	The Doobie Brothers
Lady	Kenny Rogers
The Wanderer	Donna Summer
All Out Of Love	Air Supply
I'm Alright	Kenny Loggins
Never Knew Love Like This Before	Stephanie Mills
I'm Coming Out	Diana Ross
Jesse	Carly Simon
Drivin' My Life Away	Eddie Rabbitt
Look What You've Done To Me	Boz Scaggs
Master Blaster (Jammin')	Stevie Wonder
Dreaming	Cliff Richard
Xanadu	Olivia Newton-John And The Electric Light Orchestra
Late In The Evening	Paul Simon
Lovely One	The Jacksons
Dreamer	Supertramp
Whip It	Devo
On The Road Again	Willie Nelson
You've Lost That Lovin' Feeling	Daryl Hall John Oates
Midnight Rocks	Al Stewart
Out Here On My Own	Irene Cara
More Than I Can Say	Leo Sayer
That Girl Could Sing	Jackson Browne
Give Me The Night	George Benson
Let Me Be Your Angel	Stacy Lattisaw
Hot Rod Hearts	Robbie Dupree
Lookin' For Love	Johnny Lee
She's So Cold	The Rolling Stones
Hit Me With Your Best Shot	Pat Benatar
I'm Almost Ready	Pure Prairie League
Could I Have This Dance	Anne Murray
Walk Away	Donna Summer
Touch And Go	The Cars
Without Your Love	Roger Daltrey
You Shook Me All Night Long	AC/DC
Never Be The Same	Christopher Cross
I'm Happy That Love Has Found You	Jimmy Hall
Live Every Minute	Ali Thomson
Hold On	Kansas
Let Me Talk	Earth, Wind & Fire
Theme From The Dukes Of Hazzard (Good Ol' Boys)	Waylon
Cry Like A Baby	Kim Carnes
This Time	John Cougar
If You Should Sail	Nielsen/Pearson
Turning Japanese	The Vapors
Sometimes A Fantasy	Billy Joel
How Do I Survive	Amy Holland
The Legend Of Wooley Swamp	The Charlie Daniels Band
Who'll Be The Fool Tonight	Larsen-Feiten Band
Heroes	Commodores
Everybody's Got To Learn Sometime	The Korgis
Fame	Irene Cara
All Over The World	Electric Light Orchestra
I Believe In You	Don Williams
No Night So Long	Dionne Warwick
You'll Accomp'ny Me	Bob Seger
Don't Ask Me Why	Billy Joel
Deep Inside My Heart	Randy Meisner
Who Were You Thinkin' Of	The Doolittle Band
One In A Million You	Larry Graham
Emotional Rescue	The Rolling Stones
Someone That I Used To Love	Natalie Cole
Case Of You	Frank Stallone
I Could Be Good For You	707
You're The Only Woman (You & I)	Ambrosia
Love Theme From Shogun (Mariko's Theme)	Meco
Love X Love	George Benson
A Little Is Enough	Pete Townshend
Let's Be Lovers Again	Eddie Money (with Valerie Carter)
Midnight Rain	Poco
Private Idaho	The B-52s
Can't We Try	Teddy Pendergrass
Texas In My Rear View Mirror	Mac Davis
One-Trick Pony	Paul Simon
Suddenly	Olivia Newton-John & Cliff Richard
De Do Do Do, De Da Da Da	The Police
Angeline	The Allman Brothers Band
Sherry	Robert John
Girl, Don't Let It Get You Down	The O'Jays
Every Woman In The World	Air Supply
My Prayer	Ray, Goodman & Brown
It's My Turn	Diana Ross
Celebration	Kool & The Gang
When We Get Married	Larry Graham
More Bounce To The Ounce Part I	Zapp
I Love Women	Jim Hurt
Let's Do Something Cheap And Superficial	Burt Reynolds
Brite Eyes	Robbin Thompson Band
I Got You	Split Enz
Turn It On Again	Genesis
(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?	Elton John
Sailing	Christopher Cross
Magic	Olivia Newton-John
Switchin' To Glide/This Beat Goes On	The Kings
Into The Night	Benny Mardones
Games Without Frontiers	Peter Gabriel
