Addicted To Love	Robert Palmer
West End Girls	Pet Shop Boys
Kiss	Prince And The Revolution
Why Can't This Be Love	Van Halen
Harlem Shuffle	The Rolling Stones
What Have You Done For Me Lately	Janet Jackson
Greatest Love Of All	Whitney Houston
Your Love	The Outfield
Take Me Home	Phil Collins
Manic Monday	The Bangles
Bad Boy	Miami Sound Machine
If You Leave	Orchestral Manoeuvres In The Dark
American Storm	Bob Seger
Live To Tell	Madonna
Rock Me Amadeus	Falco
On My Own	Patti LaBelle & Michael McDonald
I Can't Wait	Nu Shooz
Something About You	Level 42
Let's Go All The Way	Sly Fox
What You Need	INXS
All I Need Is A Miracle	Mike + The Mechanics
I Think It's Love	Jermaine Jackson
Is It Love	Mr. Mister
Tender Love	Force M.D.'s
Be Good To Yourself	Journey
I Do What I Do... (Theme For 9 1/2 Weeks)	John Taylor
Move Away	Culture Club
Rough Boy	ZZ Top
Never As Good As The First Time	Sade
So Far Away	Dire Straits
Saturday Love	Cherrelle With Alexander O'Neal
Crush On You	The Jets
Stick Around	Julian Lennon
Tomorrow Doesn't Matter Tonight	Starship
Feel It Again	Honeymoon Suite
No One Is To Blame	Howard Jones
There'll Be Sad Songs (To Make You Cry)	Billy Ocean
Mothers Talk	Tears For Fears
All The Things She Said	Simple Minds
Nothin' At All	Heart
R.O.C.K. In The U.S.A. (A Salute to 60's Rock)	John Mellencamp
Secret Lovers	Atlantic Starr
I Can't Wait	Stevie Nicks
A Different Corner	George Michael
Right Between The Eyes	Wax
Restless	Starpoint
These Dreams	Heart
Where Do The Children Go	Hooters
I Wanna Be A Cowboy	Boys Don't Cry
Holding Back The Years	Simply Red
Rain On The Scarecrow	John Mellencamp
Overjoyed	Stevie Wonder
Absolute Beginners	David Bowie
Pretty In Pink	Psychedelic Furs
For America	Jackson Browne
Nikita	Elton John
Vienna Calling	Falco
Call Me	Dennis DeYoung
Who's Johnny ("Short Circuit" Theme)	El DeBarge
The Love Parade	The Dream Academy
A Little Bit Of Love (Is All It Takes)	New Edition
This Could Be The Night	Loverboy
Tuff Enuff	The Fabulous Thunderbirds
Sara	Starship
Live Is Life	Opus
Under The Influence	Vanity
Your Wildest Dreams	The Moody Blues
Great Gosh A'mighty (Down & Out In Bev. Hills Theme)	Little Richard
Hands Across America	Voices Of America
Mutual Surrender (What A Wonderful World)	Bourgeois Tagg
If Your Heart Isn't In It	Atlantic Starr
Is That It?	Katrina And The Waves
Shot in the Dark	Ozzy Osbourne
How Will I Know	Whitney Houston
Like No Other Night	Thirty Eight Special
Working Class Man	Jimmy Barnes
If You Were A Woman (And I Was A Man)	Bonnie Tyler
No Easy Way Out	Robert Tepper
Out Of Mind Out Of Sight	Models
Calling America	Electric Light Orchestra
Say It, Say It	E.G. Daily
Somebody Somewhere	Platinum Blonde
The Heat Of Heat	Patti Austin
I Must Be Dreaming	Giuffria
Lead A Double Life	Loverboy
Night Moves	Marilyn Martin
Innocent Eyes	Graham Nash
Chain Reaction	Diana Ross
Digging Your Scene	The Blow Monkeys
Kyrie	Mr. Mister
Once In A Lifetime	Talking Heads
Whisper In The Dark	Dionne Warwick
Where Are You Now?	Jimmy Harnen With Synch
King For A Day	Thompson Twins
Bop	Dan Seals
Silent Running (On Dangerous Ground)	Mike + The Mechanics
Johnny Come Home	Fine Young Cannibals
Living In The Background	Baltimora
The Power Of Love	Jennifer Rush
When The Going Gets Tough, The Tough Get Going	Billy Ocean
