Listen To Your Heart	Roxette
Cover Girl	New Kids On The Block
Miss You Much	Janet Jackson
Sowing The Seeds Of Love	Tears For Fears
When I See You Smile	Bad English
Love In An Elevator	Aerosmith
Rock Wit'cha	Bobby Brown
Dr. Feelgood	Motley Crue
(It's Just) The Way That You Love Me	Paula Abdul
Love Shack	The B-52s
Bust A Move	Young M.C.
Blame It On The Rain	Milli Vanilli
Didn't I (Blow Your Mind)	New Kids On The Block
Healing Hands	Elton John
The Best	Tina Turner
Angelia	Richard Marx
Poison	Alice Cooper
Call It Love	Poco
It's No Crime	Babyface
Back To Life	Soul II Soul
We Didn't Start The Fire	Billy Joel
Love Song	The Cure
When I Looked At Him	Expose
Get On Your Feet	Gloria Estefan
Sunshine	Dino
Don't Close Your Eyes	KIX
Don't Know Much	Linda Ronstadt (Featuring Aaron Neville)
Don't Shut Me Out	Kevin Paige
Me So Horny	The 2 Live Crew
Leave A Light On	Belinda Carlisle
Girl I'm Gonna Miss You	Milli Vanilli
Living In Sin	Bon Jovi
Sugar Daddy	Thompson Twins
Mixed Emotions	The Rolling Stones
With Every Beat Of My Heart	Taylor Dayne
Heaven	Warrant
If I Could Turn Back Time	Cher
Cherish	Madonna
Don't Make Me Over	Sybil
Don't Ask Me Why	Eurythmics
The Way To Your Heart	Soulsister
The Last Worthless Evening	Don Henley
Another Day In Paradise	Phil Collins
Glamour Boys	Living Colour
Licence To Chill	Billy Ocean
Love Song	Tesla
Pump Up The Jam	Technotronic Featuring Felly
My Heart Skips A Beat	The Cover Girls
Talk To Myself	Christopher Williams
The Angel Song	Great White
Just Like Jesse James	Cher
(You're My One And Only) True Love	Seduction
It's Not Enough	Starship
Everything	Jody Watley
Just Between You And Me	Lou Gramm
18 And Life	Skid Row
What About Me	Moving Pictures
I Live By The Groove	Paul Carrack
The Arms Of Orion	Prince With Sheena Easton
Baby Come To Me	Regina Belle
Let Go	Sharon Bryant
Girl I Am Searching For You	Stevie B
Sold Me Down The River	The Alarm
I'm A Believer	Giant
Radar Love	White Lion
Cold Hearted	Paula Abdul
I Feel The Earth Move	Martika
Right Here Waiting	Richard Marx
How Am I Supposed To Live Without You	Michael Bolton
I Want You	Shana
Angel Eyes	The Jeff Healey Band
Free Fallin'	Tom Petty
I Love The Bass	Bardeux
Swing The Mood	Jive Bunny & The Mastermixers
When The Night Comes	Joe Cocker
New Thing	Enuff Z'Nuff
French Kiss	Lil Louis
If You Leave Me Now	Jaya
Rock And A Hard Place	The Rolling Stones
Heat Of The Moment	After 7
Hold On	Donny Osmond
Was It Nothing At All	Michael Damian
Fool For Your Loving	Whitesnake
Don't Wanna Lose You	Gloria Estefan
Realistic	Shirley Lewis
If You Asked Me To (From "Licence To Kill")	Patti LaBelle
The Same Love	The Jets
Touch Me Tonight	Shooting Star
Once Bitten Twice Shy	Great White
Crossroads	Tracy Chapman
Hangin' Tough	New Kids On The Block
I Think I Can Beat Mike Tyson	D.J. Jazzy Jeff & The Fresh Prince
Bring It All Back	Grayson Hugh
Keep On Movin'	Soul II Soul (Featuring Caron Wheeler)
No Souvenirs	Melissa Etheridge
Big Talk	Warrant
You Are My Everything	Surface
Name And Number	Big Noise
Shower Me With Your Love	Surface
What I Like About You	Michael Morales
