I Adore Mi Amor	Color Me Badd
Good Vibrations	Marky Mark & The Funky Bunch Featuring Loleatta Holloway
Motownphilly	Boyz II Men
Things That Make You Go Hmmmm. . .	C+C Music Factory
The Promise Of A New Day	Paula Abdul
(Everything I Do) I Do It For You	Bryan Adams
Time, Love And Tenderness	Michael Bolton
Too Many Walls	Cathy Dennis
Love Of A Lifetime	Firehouse
The Motown Song	Rod Stewart
Emotions	Mariah Carey
Now That We Found Love	Heavy D & The Boyz
Shiny Happy People	R.E.M.
Something To Talk About	Bonnie Raitt
I Can't Wait Another Minute	Hi-Five
Do Anything	Natural Selection
Crazy	Seal
Hole Hearted	Extreme
Romantic	Karyn White
Wind Of Change	Scorpions
3 A.M. Eternal	The KLF
Everybody Plays The Fool	Aaron Neville
It Hit Me Like A Hammer	Huey Lewis & The News
Every Heartbeat	Amy Grant
Love. . .Thy Will Be Done	Martika
Enter Sandman	Metallica
Unforgettable	Natalie Cole
Fading Like A Flower (Every Time You Leave)	Roxette
The One And Only	Chesney Hawkes
Real Real Real	Jesus Jones
The Truth	Tami Show
The Real Love	Bob Seger & The Silver Bullet Band
I'll Be There	The Escape Club
Don't Want To Be A Fool	Luther Vandross
Summertime	D.J. Jazzy Jeff & The Fresh Prince
The Sound Of Your Voice	38 Special
It Ain't Over 'til It's Over	Lenny Kravitz
Running Back To You	Vanessa Williams
Kiss Them For Me	Siouxsie & The Banshees
Can't Stop This Thing We Started	Bryan Adams
Gett Off	Prince And The N.P.G.
O.P.P.	Naughty By Nature
Walk Through Fire	Bad Company
With You	Tony Terry
Pop Goes The Weasel	3rd Bass
Hey Donna	Rhythm Syndicate
After The Summer's Gone	PC Quest
Power Windows	Billy Falcon
Face The Music	RTZ
You Could Be Mine	Guns N' Roses
Till Somebody Loves You	Henry Lee Summer
Just Want To Hold You	Jasmine Guy
Straight To Your Heart	Bad English
Let's Talk About Sex	Salt-N-Pepa
Tonite	DJ Quik
My Name Is Not Susan	Whitney Houston
Temptation	Corina
Everyotherday	Or-N-More (Featuring Father M.C.)
Low Rider (On The Boulevard)	Latin Alliance Featuring War
I Wonder Why	Curtis Stigers
The Devil Came Up To Michigan	K.M.C. KRU
Got A Love For You	Jomanda
I'm Not Your Puppet	Hi-C
Just Like You	Robbie Nevil
She's Gone (Lady)	Steelheart
Sometimes (It's A Bitch)	Stevie Nicks
Ain't No Future In Yo' Fronting	M.C. Breed & D.F.C.
Never Stop	The Brand New Heavies Featuring N'Dea Davenport
Silver Thunderbird	Marc Cohn
Louder Than Love	TKA
Primal Scream	Motley Crue
This Beat Is Hot	B.G. The Prince Of Rap
Set The Night To Music	Roberta Flack With Maxi Priest
Save Me	Lisa Fischer
Heaven In The Back Seat	Eddie Money
Don't Cry	Guns N' Roses
It's So Hard To Say Goodbye To Yesterday	Boyz II Men
Let The Beat Hit 'Em	Lisa Lisa And Cult Jam
Gonna Catch You (From "Cool As Ice")	Lonnie Gordon
For You	Michael W. Smith
My Heart Belongs To You	Russ Irwin
P.A.S.S.I.O.N.	Rhythm Syndicate
Right Here, Right Now	Jesus Jones
Why Can't You Come Home	Ex-Girlfriend
Can You Stop The Rain	Peabo Bryson
Chorus	Erasure
My Fallen Angel	Coro
Latin Active	Lighter Shade Of Brown Featuring Teardrop & Shiro
Learning To Fly	Tom Petty And The Heartbreakers
Rush	Big Audio
Place In This World	Michael W. Smith
Only Time Will Tell	Nelson
Love And Understanding	Cher
There She Goes	The La's
If You're Serious	Riff
Hard To Handle	The Black Crowes
All About You	Pretty In Pink
Good Time	Ziggy Marley And The Melody Makers
Keep Warm	Jinny
6 Minutes Of Pleasure	LL Cool J
