Sunshine On My Shoulders	John Denver
Hooked On A Feeling	Blue Swede
Seasons In The Sun	Terry Jacks
Bennie And The Jets	Elton John
Dark Lady	Cher
Mockingbird	Carly Simon & James Taylor
Jet	Paul McCartney And Wings
Come And Get Your Love	Redbone
Eres Tu (Touch The Wind)	Mocedades
The Lord's Prayer	Sister Janet Mead
Boogie Down	Eddie Kendricks
TSOP (The Sound Of Philadelphia)	MFSB Featuring The Three Degrees
Jungle Boogie	Kool & The Gang
Best Thing That Ever Happened To Me	Gladys Knight And The Pips
Trying To Hold On To My Woman	Lamont Dozier
Rock On	David Essex
A Very Special Love Song	Charlie Rich
There Won't Be Anymore	Charlie Rich
Oh My My	Ringo Starr
Lookin' For A Love	Bobby Womack
Mighty Love - Pt. 1	The Spinners
I'll Have To Say I Love You In A Song	Jim Croce
The Way We Were	Barbra Streisand
My Sweet Lady	Cliff DeYoung
Spiders & Snakes	Jim Stafford
Just Don't Want To Be Lonely	The Main Ingredient
Touch A Hand, Make A Friend	The Staple Singers
Rock And Roll, Hoochie Koo	Rick Derringer
Love's Theme	Love Unlimited Orchestra
Tell Me A Lie	Sami Jo
Sexy Mama	Moments
Let It Ride	Bachman-Turner Overdrive
Until You Come Back To Me (That's What I'm Gonna Do)	Aretha Franklin
Tubular Bells	Mike Oldfield
Keep On Singing	Helen Reddy
I'll Be The Other Woman	The Soul Children
My Mistake (Was To Love You)	Diana Ross & Marvin Gaye
The Loco-Motion	Grand Funk
I've Got A Thing About You Baby/Take Good Care Of Her	Elvis Presley
Dancing Machine	Jackson 5
Piano Man	Billy Joel
Love Song	Anne Murray
Star	Stealers Wheel
Honey Please, Can't Ya See	Barry White
Outside Woman	Bloodstone
Put Your Hands Together	The O'Jays
Last Time I Saw Him	Diana Ross
WOLD	Harry Chapin
(i've Been) Searchin' So Long	Chicago
We're Getting Careless With Our Love	Johnnie Taylor
On A Night Like This	Bob Dylan
Would You Lay With Me (in A Field Of Stone)	Tanya Tucker
Your Cash Ain't Nothin' But Trash	The Steve Miller Band
Star Baby	The Guess Who
Midnight At The Oasis	Maria Muldaur
The Show Must Go On	Three Dog Night
I'm A Train	Albert Hammond
Homely Girl	The Chi-lites
Thanks For Saving My Life	Billy Paul
Must Be Love	The James Gang
Virginia (Touch Me Like You Do)	Bill Amesbury
Help Me	Joni Mitchell
The Payback - Part I	James Brown
Mighty Mighty	Earth, Wind & Fire
Once You Understand	Think
Touch And Go	Al Wilson
Unborn Child	Seals & Crofts
Oh Very Young	Cat Stevens
Goin' Down Slow	Bobby "Blue" Bland
You Make Me Feel Brand New	The Stylistics
Watching The River Run	Loggins & Messina
She's Gone	Daryl Hall John Oates
I Wish It Was Me	Tyrone Davis
Heavenly	The Temptations
Skybird	Neil Diamond
Happiness Is Me And You	Gilbert O'Sullivan
Dance With The Devil	Cozy Powell
The Entertainer	Marvin Hamlisch/"The Sting"
Pepper Box	The Peppers
Keep It In The Family	Leon Haywood
All In Love Is Fair	Barbra Streisand
Summer Breeze (Part 1)	The Isley Brothers
She	Southcote
Beyond The Blue Horizon	Lou Christie
Best Thing That Ever Happened To Me	The Persuaders
Rock Around The Clock	Bill Haley And His Comets
Let's Get Married	Al Green
Chameleon	Herbie Hancock
I Am What I Am	Lois Fletcher
Loving Arms	Kris Kristofferson & Rita Coolidge
Might Just Take Your Life	Deep Purple
Power Of Love	Martha Reeves
Put A Little Love Away	The Emotions
Under The Influence Of Love	Love Unlimited
It Only Hurts When I Try To Smile	Dawn Featuring Tony Orlando
One Hell Of A Woman	Mac Davis
La Grange	ZZ Top
If It Feels Good, Do It	Ian Lloyd & Stories
Werewolf	Five Man Electrical Band
Music Eyes	Heartsfield
