Saturday Night	Bay City Rollers
I Write The Songs	Barry Manilow
Theme From Mahogany (Do You Know Where You're Going To)	Diana Ross
Love Rollercoaster	Ohio Players
Let's Do It Again	The Staple Singers
Convoy	C.W. McCall
Fox On The Run	Sweet
That's The Way (I Like It)	KC And The Sunshine Band
I Love Music (Part 1)	The O'Jays
Fly, Robin, Fly	Silver Convention
Love To Love You Baby	Donna Summer
Times Of Your Life	Paul Anka
Walk Away From Love	David Ruffin
Country Boy (You Got Your Feet In L.A.)	Glen Campbell
Sing A Song	Earth, Wind & Fire
You Sexy Thing	Hot Chocolate
Rock And Roll All Nite (live)	KISS
Fly Away	John Denver
Sky High	Jigsaw
Evil Woman	Electric Light Orchestra
Nights On Broadway	Bee Gees
Love Machine (Part 1)	The Miracles
Over My Head	Fleetwood Mac
For The Love Of You (Part 1&2)	The Isley Brothers
Love Hurts	Nazareth
Winners And Losers	Hamilton, Joe Frank & Reynolds
Wake Up Everybody (Part 1)	Harold Melvin And The Blue Notes
Breaking Up Is Hard To Do	Neil Sedaka
Baby Face	The Wing And A Prayer Fife & Drum Corps.
Somewhere In The Night	Helen Reddy
Part Time Love	Gladys Knight And The Pips
Island Girl	Elton John
School Boy Crush	AWB
50 Ways To Leave Your Lover	Paul Simon
Hurricane (Part 1)	Bob Dylan
Let It Shine/He Ain't Heavy...He's My Brother	Olivia Newton-John
Let's Live Together	The Road Apples
Full Of Fire	Al Green
The Way I Want To Touch You	Captain & Tennille
Squeeze Box	The Who
Paloma Blanca	George Baker Selection
Our Day Will Come	Frankie Valli
Down To The Line	Bachman-Turner Overdrive
Golden Years	David Bowie
My Little Town	Simon & Garfunkel
Woman Tonight	America
Fire On The Mountain	The Marshall Tucker Band
This Old Man	Purple Reign
Volare	Al Martino
Slow Ride	Foghat
Play On Love	Jefferson Starship
Free Ride	Tavares
Theme From S.W.A.T.	Rhythm Heritage
The Last Game Of The Season (A Blind Man In The Bleachers)	David Geddes
Take It To The Limit	Eagles
All By Myself	Eric Carmen
Deep Purple	Donny & Marie Osmond
Christmas For Cowboys	John Denver
Inseparable	Natalie Cole
Let The Music Play	Barry White
Tracks Of My Tears	Linda Ronstadt
Easy As Pie	Billy "Crash" Craddock
Fanny (Be Tender With My Love)	Bee Gees
Feelings	Morris Albert
Going Down Slowly	The Pointer Sisters
Love Or Leave	The Spinners
The Blind Man In The Bleachers	Kenny Starr
The Homecoming	Hagood Hardy
For A Dancer	Prelude
Yesterday's Hero	John Paul Young
Break Away	Art Garfunkel
Sweet Love	Commodores
Back To The Island	Leon Russell
December, 1963 (Oh, What a Night)	The 4 Seasons
Soul Train "75"	Soul Train Gang
I Cheat The Hangman	The Doobie Brothers
The White Knight	Cledus Maggard And The Citizen's Band
Don't Cry Joni	Conway Twitty with Joni Lee
Love Is The Drug	Roxy Music
Lady Bump	Penny Mclean
Bohemian Rhapsody	Queen
Sweet Thing	Rufus Featuring Chaka Khan
Art For Art's Sake	10cc
That's Why I Love You	Andrew Gold
Only Sixteen	Dr. Hook
Amazing Grace (used To Be Her Favorite Song)	Amazing Rhythm Aces
Chain Gang Medley	Jim Croce
Funky Weekend	The Stylistics
Every Beat Of My Heart	Crown Heights Affair
Hollywood Hot	The Eleventh Hour
The Zip	MFSB
Happy	Eddie Kendricks
Make Love To Your Mind	Bill Withers
Breakfast For Two	Country Joe McDonald
I Believe In Father Christmas	Greg Lake
Blue Guitar	Justin Hayward & John Lodge
Who Loves You	The 4 Seasons
Dream Weaver	Gary Wright
Valentine Love	Norman Connors
Daydreamer	C.C. & Company
