All About That Bass	Meghan Trainor
Shake It Off	Taylor Swift
Bang Bang	Jessie J, Ariana Grande & Nicki Minaj
Black Widow	Iggy Azalea Featuring Rita Ora
Habits (Stay High)	Tove Lo
Don't Tell 'Em	Jeremih Featuring YG
Animals	Maroon 5
Stay With Me	Sam Smith
Hot Boy	Bobby Shmurda
Don't	Ed Sheeran
Anaconda	Nicki Minaj
Rather Be	Clean Bandit Featuring Jess Glynne
Cool Kids	Echosmith
Chandelier	Sia
Trumpets	Jason Derulo
Break Free	Ariana Grande Featuring Zedd
Rude	MAGIC!
Out Of The Woods	Taylor Swift
Lifestyle	Rich Gang Featuring Young Thug & Rich Homie Quan
I'm Not The Only One	Sam Smith
Boom Clap	Charli XCX
Maps	Maroon 5
Burnin' It Down	Jason Aldean
Bailando	Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
Am I Wrong	Nico & Vinz
Blame	Calvin Harris Featuring John Newman
Waves	Mr. Probz
All Of Me	John Legend
New Flame	Chris Brown Featuring Usher & Rick Ross
Jealous	Nick Jonas
Dirt	Florida Georgia Line
Fireball	Pitbull Featuring John Ryan
Take Me To Church	Hozier
Centuries	Fall Out Boy
Fancy	Iggy Azalea Featuring Charli XCX
0 To 100 / The Catch Up	Drake
A Sky Full Of Stars	Coldplay
Leave The Night On	Sam Hunt
Latch	Disclosure Featuring Sam Smith
Steal My Girl	One Direction
Happy	Pharrell Williams
Amnesia	5 Seconds Of Summer
2 On	Tinashe Featuring ScHoolboy Q
Problem	Ariana Grande Featuring Iggy Azalea
No Type	Rae Sremmurd
Neon Light	Blake Shelton
Riptide	Vance Joy
I Don't F**k With You	Big Sean Featuring E-40
Dark Horse	Katy Perry Featuring Juicy J
No Flex Zone	Rae Sremmurd
i	Kendrick Lamar
About The Money	T.I. Featuring Young Thug
Hold You Down	DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih
Stolen Dance	Milky Chance
Touchin, Lovin	Trey Songz Featuring Nicki Minaj
No Mediocre	T.I. Featuring Iggy Azalea
Love Me Harder	Ariana Grande & The Weeknd
Ready Set Roll	Chase Rice
Roller Coaster	Luke Bryan
This Is How We Do	Katy Perry
Shower	Becky G
Tuesday	I LOVE MAKONNEN Featuring Drake
Something In The Water	Carrie Underwood
Girl In A Country Song	Maddie & Tae
Sunshine & Whiskey	Frankie Ballard
V. 3005	Childish Gambino
Somewhere In My Car	Keith Urban
Studio	ScHoolboy Q Featuring BJ The Chicago Kid
American Kids	Kenny Chesney
Day Drinking	Little Big Town
Secrets	Mary Lambert
Small Town Throwdown	Brantley Gilbert Featuring Justin Moore & Thomas Rhett
Try	Colbie Caillat
Hope You Get Lonely Tonight	Cole Swindell
Superheroes	The Script
Shotgun Rider	Tim McGraw
***Flawless	Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie
Heroes (We Could Be)	Alesso Featuring Tove Lo
Thinking Out Loud	Ed Sheeran
Handsome And Wealthy	Migos
L.A.LOVE (la la)	Fergie
In Your Arms	Nico & Vinz
Perfect Storm	Brad Paisley
Look At You	Big & Rich
Booty	Jennifer Lopez Featuring Iggy Azalea Or Pitbull
Burnin' Up	Jessie J Featuring 2 Chainz
Close Your Eyes	Parmalee
You And Your Friends	Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign
EW!	Jimmy Fallon Featuring will.i.am
I'm Not Gonna Miss You	Glen Campbell
No Love	August Alsina
Fight Night	Migos
Feelin' It	Scotty McCreery
U Guessed It	OG Maco Featuring 2 Chainz
Hookah	Tyga Featuring Young Thug
Bobby Bitch	Bobby Shmurda
Often	The Weeknd
Bo$$	Fifth Harmony
Drinking Class	Lee Brice
Body Language	Kid Ink Featuring Usher & Tinashe
