Tha Crossroads	Bone Thugs-N-Harmony
Always Be My Baby	Mariah Carey
Because You Loved Me (From "Up Close & Personal")	Celine Dion
Nobody Knows	The Tony Rich Project
Ironic	Alanis Morissette
Give Me One Reason	Tracy Chapman
You're The One	SWV
Count On Me (From "Waiting To Exhale")	Whitney Houston & CeCe Winans
1, 2, 3, 4 (Sumpin' New)	Coolio
Follow You Down/Til I Hear It From You	Gin Blossoms
Down Low (Nobody Has To Know)	R. Kelly Featuring Ronald Isley
Keep On, Keepin' On (From "Sunset Park")	MC Lyte Featuring Xscape
Sittin' Up In My Room (From "Waiting To Exhale")	Brandy
Old Man & Me (When I Get To Heaven)	Hootie & The Blowfish
Fastlove	George Michael
Insensitive (From "Bed Of Roses")	Jann Arden
Get Money	Junior M.A.F.I.A. Featuring The Notorious B.I.G.
Sweet Dreams	La Bouche
Missing	Everything But The Girl
Woo-Hah!! Got You All In Check/Everything Remains Raw	Busta Rhymes
Doin It	LL Cool J
All The Things (Your Man Won't Do) (From "Don't Be A Menace...")	Joe
Wonder	Natalie Merchant
Closer To Free (From "Party Of Five")	BoDeans
The Earth, The Sun, The Rain	Color Me Badd
Just A Girl	No Doubt
Macarena (Bayside Boys Mix)	Los Del Rio
1979	The Smashing Pumpkins
Be My Lover	La Bouche
Not Gon' Cry (From "Waiting To Exhale")	Mary J. Blige
Kissin' You	Total
You	Monifah
5 O'Clock	Nonchalant
The World I Know	Collective Soul
Name	Goo Goo Dolls
Please Don't Go	Immature
Renee	Lost Boyz
One Sweet Day	Mariah Carey & Boyz II Men
Children	Robert Miles
Touch Me Tease Me (From "The Nutty Professor")	Case Featuring Foxxy Brown
C'mon N' Ride It (The Train)	Quad City DJ's
Who Do U Love	Deborah Cox
Machinehead (From "Fear")	Bush
I Want To Come Over	Melissa Etheridge
Chains	Tina Arena
Flood	Jars Of Clay
Don't Wanna Lose You	Lionel Richie
A Thin Line Between Love & Hate (From "A Thin Line...")	H-Town
Get On Up	Jodeci
Hook	Blues Traveler
In The Meantime	Spacehog
Lady	D'Angelo
Reach	Gloria Estefan
Theme From Mission: Impossible (From "Mission: Impossible")	Adam Clayton & Larry Mullen
I Will Survive	Chantay Savage
Tres Delinquentes	Delinquent Habits
Release Me	Angelina
Your Loving Arms	Billie Ray Martin
Don't Cry	Seal
Counting Blue Cars	Dishwalla
Wonderwall	Oasis
Can't Get You Off My Mind	Lenny Kravitz
Amish Paradise	"Weird Al" Yankovic
Scarred (From "Eddie")	Luke
Ain't No Nigga/Dead Presidents	Jay-Z Featuring Foxxy Brown
Cumbersome	Seven Mary Three
Ain't Nobody/Kissing You	Faith Evans
Only Happy When It Rains	Garbage
Forever More	Puff Johnson
Feels So Good (Show Me Your Love)	Lina Santiago
Do You Want To/Can't Hang	Xscape Featuring MC Lyte
Live And Die For Hip Hop	Kris Kross
Feel The Music	Planet Soul Featuring Brenda Dee
One For The Money	Horace Brown
Shadowboxin'	Genius/GZA Featuring Method Man
The 13th	The Cure
You Still Touch Me	Sting
Lucky Love	Ace Of Base
Glycerine	Bush
Ever Since You Went Away	Art N' Soul
Hay	Crucial Conflict
The World Is A Ghetto	Geto Boys Featuring Flaj
My Maria	Brooks & Dunn
Slow Jams	Quincy Jones Feat. Babyface & Tamia With Portrai
Peaches	The Presidents Of The United States Of America
Esa Nena Linda	Artie The 1 Man Party
Guilty (From "Seven")	Gravity Kills
Scary Kisses	Voice Of The Beehive
Love Don't Live Here Anymore	Madonna
The Only Thing That Looks Good On Me Is You	Bryan Adams
I'll Never Stop Loving You	J'Son
Heartspark Dollarsign	Everclear
Let's Lay Together (From "Don't Be A Menace...")	The Isley Brothers
Mr. Ice Cream Man	Master P
Hoop In Yo Face (From "Sunset Park")	69 Boyz Featuring Quad City DJ's
I Don't Wanna Be Alone	Shai
Jesus To A Child	George Michael
Have I Never	A Few Good Men
No More Games	Skin Deep Featuring Li'l Kim Of Junior M.A.F.I.A.
Soul Food	Goodie Mob
