The Three Bells	The Browns
Sleep Walk	Santo & Johnny
I'm Gonna Get Married	Lloyd Price
Sea Of Love	Phil Phillips With The Twilights
('til) I Kissed You	The Everly Brothers
Red River Rock	Johnny And The Hurricanes
Broken-Hearted Melody	Sarah Vaughan
I Want To Walk You Home	Fats Domino
Mack The Knife	Bobby Darin
Baby Talk	Jan & Dean
Lavender-Blue	Sammy Turner
Kissin' Time	Bobby Rydell
What'd I Say (Part I & II)	Ray Charles and his Orchestra
There Goes My Baby	The Drifters
Poison Ivy	The Coasters
Thank You Pretty Baby	Brook Benton
I'm Gonna Be A Wheel Some Day	Fats Domino
What A Diff'rence A Day Makes	Dinah Washington
It Was I	Skip And Flip
A Big Hunk O' Love	Elvis Presley With The Jordanaires
Morgen	Ivo Robic and The Song-Masters
Makin' Love	Floyd Robinson
The Three Bells (The Jimmy Brown Story)	Dick Flood
I Ain't Never	Webb Pierce
My Heart Is An Open Book	Carl Dobkins, Jr.
I Loves You, Porgy	Nina Simone
Hey Little Girl	Dee Clark
Teen Beat	Sandy Nelson
Put Your Head On My Shoulder	Paul Anka
What Is Love?	The Playmates
Primrose Lane	Jerry Wallace With The Jewels
See You In September	The Tempos
My Own True Love	Jimmy Clanton
Mr. Blue	The Fleetwoods
Just Ask Your Heart	Frankie Avalon
My Wish Came True	Elvis Presley With The Jordanaires
The Battle Of Kookamonga	Homer And Jethro
The Angels Listened In	The Crests
The Mummy	Bob McFadden And Dor
Caribbean	Mitchell Torok
Here Comes Summer	Jerry Keller
Robbin' The Cradle	Tony Bellus
You're Gonna Miss Me	Connie Francis
Small World	Johnny Mathis
High Hopes	Frank Sinatra "and a bunch of kids"
Forty Miles Of Bad Road	Duane Eddy And The Rebels
Like I Love You	Edd Byrnes and Friend
Mona Lisa	Conway Twitty
The Caterpillar Crawl	The Strangers
Just A Little Too Much	Ricky Nelson
Midnight Flyer	Nat King Cole
I'm A Hog For You	The Coasters
I Got Stripes	Johnny Cash
True True Happiness	Johnny Tillotson
Till There Was You	Anita Bryant
Okefenokee	Freddie Cannon
So High So Low	LaVern Baker
Battle Hymn Of The Republic	The Mormon Tabernacle Choir
Mary Lou	Ronnie Hawkins and The Hawks
Sweeter Than You	Ricky Nelson
Johnny Reb	Johnny Horton
Somethin Else	Eddie Cochran
Linda Lu	Ray Sharpe
Lonely Street	Andy Williams
Leave My Kitten Alone	Little Willie John
With Open Arms	Jane Morgan
I've Been There	Tommy Edwards
Fools Hall Of Fame	Pat Boone
Come On And Get Me	Fabian
Mona Lisa	Carl Mann
Angel Face	Jimmy Darren
You Were Mine	Fireflies
Smile	Tony Bennett
Deck Of Cards	Wink Martindale
You Better Know It	Jackie Wilson
The Way I Walk	Jack Scott
Suzie Baby	Bobby Vee and The Shadows
Tennessee Stud	Eddy Arnold
Where	The Platters
The Shape I'm In	Johnny Restivo
On An Evening In Roma	Dean Martin
Breaking Up Is Hard To Do	Jivin' Gene And The Jokers
Love Potion No. 9	The Clovers
Gee	George Hamilton IV
Five Feet High And Rising	Johnny Cash
Don't Tell Me Your Troubles	Don Gibson
Chapel Of Dreams	The Dubs
Every Little Thing I Do	Dion & The Belmonts
(Seven Little Girls) Sitting In The Back Seat	Paul Evans and the Curls
A Worried Man	The Kingston Trio
The Battle Of New Orleans	Johnny Horton
Mau-Mau	The Wailers
Fog Cutter	The Frantics
Lonely Guitar	Annette
Private Eye	The Olympics
Sal's Got A Sugar Lip	Johnny Horton
Wish It Were Me	The Platters
One More Sunrise (Morgen)	Leslie Uggams
I'll Never Fall In Love Again	Johnnie Ray
I Ain't Never	The Four Preps
