Love Machine (Part 1)	The Miracles
All By Myself	Eric Carmen
December, 1963 (Oh, What a Night)	The 4 Seasons
Theme From S.W.A.T.	Rhythm Heritage
Take It To The Limit	Eagles
Dream Weaver	Gary Wright
Lonely Night (angel Face)	Captain & Tennille
50 Ways To Leave Your Lover	Paul Simon
Love Hurts	Nazareth
You Sexy Thing	Hot Chocolate
Sweet Thing	Rufus Featuring Chaka Khan
Wake Up Everybody (Part 1)	Harold Melvin And The Blue Notes
Junk Food Junkie	Larry Groce
Baby Face	The Wing And A Prayer Fife & Drum Corps.
Love To Love You Baby	Donna Summer
Fanny (Be Tender With My Love)	Bee Gees
Golden Years	David Bowie
Breaking Up Is Hard To Do	Neil Sedaka
Dream On	Aerosmith
The White Knight	Cledus Maggard And The Citizen's Band
Deep Purple	Donny & Marie Osmond
Slow Ride	Foghat
Money Honey	Bay City Rollers
Only Sixteen	Dr. Hook
Bohemian Rhapsody	Queen
Disco Lady	Johnnie Taylor
I Write The Songs	Barry Manilow
Cupid	Tony Orlando & Dawn
Tangerine	The Salsoul Orchestra
Just You And I	Melissa Manchester
Sweet Love	Commodores
Squeeze Box	The Who
Love Is The Drug	Roxy Music
Take It Like A Man	Bachman-Turner Overdrive
Hold Back The Night	The Trammps
Inseparable	Natalie Cole
Good Hearted Woman	Waylon & Willie
Let Your Love Flow	Bellamy Brothers
Only Love Is Real	Carole King
Action	Sweet
Banapple Gas	Cat Stevens
Grow Some Funk Of Your Own/I Feel Like A Bullet (In The Gun Of Robert Ford)	Elton John
Tracks Of My Tears	Linda Ronstadt
Evil Woman	Electric Light Orchestra
Right Back Where We Started From	Maxine Nightingale
Venus	Frankie Avalon
Love Fire	Jigsaw
The Homecoming	Hagood Hardy
Boogie Fever	The Sylvers
Sing A Song	Earth, Wind & Fire
Break Away	Art Garfunkel
He's A Friend	Eddie Kendricks
I Heard It Through The Grapevine	Creedence Clearwater Revival Featuring John Fogerty
Keep Holding On	The Temptations
You'll Lose A Good Thing	Freddy Fender
Love Me Tonight	Head East
I Do, I Do, I Do, I Do, I Do	ABBA
There's A Kind Of Hush (All Over The World)	Carpenters
Show Me The Way	Peter Frampton
Lorelei	Styx
Looking For Space	John Denver
Convoy	C.W. McCall
We Can't Hide It Anymore	Larry Santos
Renegade	Michael Murphey
Fopp	Ohio Players
Locomotive Breath	Jethro Tull
Hit The Road Jack	Stampeders
Paloma Blanca	George Baker Selection
The Jam	Graham Central Station
If You Only Believe (Jesus For Tonite)	Michel Polnareff
Without Your Love (mr. Jordan)	Charlie Ross
Sara Smile	Daryl Hall John Oates
Times Of Your Life	Paul Anka
Union Man	Cate Bros.
Highfly	John Miles
Shannon	Henry Gross
Somewhere In The Night	Helen Reddy
Lady Bump	Penny Mclean
Livin' For The Weekend	The O'Jays
The Game Is Over (What's The Matter With You)	Brown Sugar
Scotch On The Rocks	The Band Of The Black Watch
Mighty High	Mighty Clouds Of Joy
Uptown & Country	Tom Scott
Street Talk	B.C.G. (B.C. Generation)
If Love Must Go	Dobie Gray
New Orleans	The Staple Singers
January	Pilot
Fooled Around And Fell In Love	Elvin Bishop
Rhiannon (Will You Ever Win)	Fleetwood Mac
Once A Fool	Kiki Dee
Rattlesnake	Ohio Players
The Call	Anne Murray
'til It's Time To Say Goodbye	Jonathan Cain
I Am Somebody	Jimmy James & The Vagabonds
Eh! Cumpari	Gaylord & Holiday
Train Called Freedom	South Shore Commission
Happy Music	The Blackbyrds
Make Me Smile (Come Up And See Me)	Steve Harley And Cockney Rebel
I'm So Lonesome I Could Cry	Terry Bradshaw
Wow	The Disco Sound Of Andre Gagnon
