Then Came You	Dionne Warwicke & Spinners
You Haven't Done Nothin	Stevie Wonder
You Ain't Seen Nothing Yet/Free Wheelin'	Bachman-Turner Overdrive
Jazzman	Carole King
The Bitch Is Back	Elton John
Can't Get Enough	Bad Company
Steppin' Out (Gonna Boogie Tonight)	Tony Orlando & Dawn
Sweet Home Alabama	Lynyrd Skynyrd
Stop And Smell The Roses	Mac Davis
Love Me For A Reason	The Osmonds
Tin Man	America
Whatever Gets You Thru The Night	John Lennon With The Plastic Ono Nuclear Band
Do It Baby	The Miracles
Back Home Again	John Denver
Nothing From Nothing	Billy Preston
Life Is A Rock (But The Radio Rolled Me)	Reunion
Carefree Highway	Gordon Lightfoot
Do It ('til You're Satisfied)	B.T. Express
I Honestly Love You	Olivia Newton-John
Give It To The People	The Righteous Brothers
My Melody Of Love	Bobby Vinton
The Need To Be	Jim Weatherly
Skin Tight	Ohio Players
Overnight Sensation (Hit Record)	Raspberries
You Little Trustmaker	The Tymes
Everlasting Love	Carl Carlton
Honey, Honey	ABBA
Beach Baby	First Class
Longfellow Serenade	Neil Diamond
I've Got The Music In Me	The Kiki Dee Band
Love Don't Love Nobody - Pt. I	The Spinners
When Will I See You Again	The Three Degrees
Never My Love	Blue Swede
Second Avenue	Garfunkel
So You Are A Star	The Hudson Brothers
I Can Help	Billy Swan
Rockin' Soul	The Hues Corporation
Distant Lover	Marvin Gaye
Wishing You Were Here	Chicago
People Gotta Move	Gino Vannelli
Sha-La-La (Make Me Happy)	Al Green
You Can Have Her	Sam Neely
Play Something Sweet (Brickyard Blues)	Three Dog Night
Angie Baby	Helen Reddy
Earache My Eye	Cheech & Chong Featuring Alice Bowie
Another Saturday Night	Cat Stevens
Straight Shootin' Woman	Steppenwolf
Devotion	Earth, Wind & Fire
Clap For The Wolfman	The Guess Who
Cat's In The Cradle	Harry Chapin
You Got The Love	Rufus Featuring Chaka Khan
Blood Is Thicker Than Water	William DeVaughn
After The Goldrush	Prelude
She Called Me Baby	Charlie Rich
I Can't Leave You Alone	George McCrae
Doraville	Atlanta Rhythm Section
Don't Send Nobody Else	Ace Spectrum
Virgin Man	Smokey Robinson
Higher Plane	Kool & The Gang
La La Peace Song	Al Wilson
Fairytale	The Pointer Sisters
Kings Of The Party	Brownsville Station
The Black-Eyed Boys	Paper Lace
Travelin' Shoes	Elvin Bishop
Touch Me	Fancy
La La Peace Song	O.C. Smith
Kung Fu Fighting	Carl Douglas
Pretzel Logic	Steely Dan
I Feel A Song (In My Heart)/Don't Burn Down The Bridge	Gladys Knight And The Pips
In The Bottle	Brother To Brother
Early Morning Love	Sammy Johns
Papa Don't Take No Mess (Part I)	James Brown
The Player - Part 1	First Choice
Sugar Pie Guy Pt. 1	The Joneses
She's Gone	Tavares
Battle Of New Orleans	The Nitty Gritty Dirt Band
Three Ring Circus	Blue Magic
Laughter In The Rain	Neil Sedaka
Heavy Fallin' Out	The Stylistics
Ride 'em Cowboy	Paul Davis
One Day At A Time	Marilyn Sellars
Let's Straighten It Out	Latimore
Ask Me	Ecstasy, Passion & Pain
Live It Up Part 1	The Isley Brothers
Loose Booty	Sly & The Family Stone
Promised Land	Elvis Presley
Fire, Baby I'm On Fire	Andy Kim
Country Side Of Life	Wet Willie
Whatever You Got, I Want	Jackson 5
Easy Street	Edgar Winter Group
I Wash My Hands Of The Whole Damn Deal, Part I	The New Birth
Give Me A Reason To Be Gone	Maureen McGovern
Don't Eat The Yellow Snow	Frank Zappa
Bring Back The Love Of Yesterday	The Dells
Candy's Going Bad	Golden Earring
Fallin' In Love	The Souther, Hillman, Furay Band
I Love My Friend	Charlie Rich
You And Me Against The World	Helen Reddy
Free Man In Paris	Joni Mitchell
Up For The Down Stroke	Parliament
