Another Day In Paradise	Phil Collins
Don't Know Much	Linda Ronstadt (Featuring Aaron Neville)
We Didn't Start The Fire	Billy Joel
Rhythm Nation	Janet Jackson
With Every Beat Of My Heart	Taylor Dayne
Back To Life	Soul II Soul
Pump Up The Jam	Technotronic Featuring Felly
Just Like Jesse James	Cher
This One's For The Children	New Kids On The Block
Living In Sin	Bon Jovi
How Am I Supposed To Live Without You	Michael Bolton
Everything	Jody Watley
Blame It On The Rain	Milli Vanilli
Swing The Mood	Jive Bunny & The Mastermixers
Just Between You And Me	Lou Gramm
Love Song	Tesla
Free Fallin'	Tom Petty
When The Night Comes	Joe Cocker
Downtown Train	Rod Stewart
Two To Make It Right	Seduction
Oh Father	Madonna
Love Shack	The B-52s
Rock And A Hard Place	The Rolling Stones
Don't Close Your Eyes	KIX
(It's Just) The Way That You Love Me	Paula Abdul
I Remember You	Skid Row
When I See You Smile	Bad English
Angelia	Richard Marx
Janie's Got A Gun	Aerosmith
I'll Be Good To You	Quincy Jones Featuring Ray Charles & Chaka Khan
The Last Worthless Evening	Don Henley
Tender Lover	Babyface
Bust A Move	Young M.C.
Peace In Our Time	Eddie Money
Don't Make Me Over	Sybil
Leave A Light On	Belinda Carlisle
Fool For Your Loving	Whitesnake
What Kind Of Man Would I Be?	Chicago
Was It Nothing At All	Michael Damian
Tell Me Why	Expose
I Want You	Shana
Me So Horny	The 2 Live Crew
Principal's Office	Young M.C.
I Live By The Groove	Paul Carrack
Poison	Alice Cooper
The Arms Of Orion	Prince With Sheena Easton
Opposites Attract	Paula Abdul (Duet With The Wild Pair)
Steamy Windows	Tina Turner
Kickstart My Heart	Motley Crue
Dangerous	Roxette
Don't Shut Me Out	Kevin Paige
No More Lies	Michel'le
If You Leave Me Now	Jaya
Nothin' To Hide	Poco
Here We Are	Gloria Estefan
We Can't Go Wrong	The Cover Girls
Everything You Do (You're Sexing Me)	Fiona (Duet With Kip Winger)
The Angel Song	Great White
Listen To Your Heart	Roxette
Wait For You	Bonham
Woman In Chains	Tears For Fears
Get On Your Feet	Gloria Estefan
Pretending	Eric Clapton
Over And Over	Pajama Party
Electric Boogie	Marcia Griffiths
Don't Take It Personal	Jermaine Jackson
Didn't I (Blow Your Mind)	New Kids On The Block
Price Of Love	Bad English
French Kiss	Lil Louis
Personal Jesus	Depeche Mode
I Will Survive	SaFire
Miss You Much	Janet Jackson
Hide Your Heart	KISS
Rock Wit'cha	Bobby Brown
Serious Kinda Girl	Christopher Max
C'mon And Get My Love	D-Mob Introducing Cathy Dennis
Heart	Neneh Cherry
Here And Now	Luther Vandross
A Girl Like You	The Smithereens
Lullaby	The Cure
Never 2 Much Of U	Dino
Owwww!	Chunky A
Back To The Bullet	Saraya
Gimme Your Good Lovin'	Diving For Pearls
I Didn't Mean To Stay All Night	Starship
Cover Girl	New Kids On The Block
I Don't Know	Michael Morales
Roam	The B-52s
Girl I Am Searching For You	Stevie B
Too Hot	Loverboy
Foolish Heart	Sharon Bryant
Heat Of The Moment	After 7
Right And Hype	Abstrac'
Talk To Myself	Christopher Williams
Girl I'm Gonna Miss You	Milli Vanilli
When I Looked At Him	Expose
500 Miles	Hooters
Touch Me Tonight	Shooting Star
Sold Me Down The River	The Alarm
I Think I Can Beat Mike Tyson	D.J. Jazzy Jeff & The Fresh Prince
