The Loco-Motion	Little Eva
Breaking Up Is Hard To Do	Neil Sedaka
Things	Bobby Darin
You Don't Know Me	Ray Charles
Sheila	Tommy Roe
Roses Are Red (My Love)	Bobby Vinton
Party Lights	Claudine Clark
She's Not You	Elvis Presley With The Jordanaires
Ahab, The Arab	Ray Stevens
Little Diane	Dion
The Wah Watusi	The Orlons
Vacation	Connie Francis
Bring It On Home To Me	Sam Cooke
You'll Lose A Good Thing	Barbara Lynn
Heart In Hand	Brenda Lee
Wolverton Mountain	Claude King
Sealed With A Kiss	Brian Hyland
What's A Matter Baby (Is It Hurting You)	Timi Yuro
Call Me Mr. In-Between	Burl Ives
Speedy Gonzales	Pat Boone
A Swingin' Safari	Billy Vaughn And His Orchestra
Ramblin' Rose	Nat King Cole
Devil Woman	Marty Robbins
Rinky Dink	Baby Cortez
Make It Easy On Yourself	Jerry Butler
Twist And Shout	The Isley Brothers
The Stripper	David Rose and His Orchestra
(Girls, Girls, Girls) Made To Love	Eddie Hodges
Theme From Dr. Kildare (Three Stars Will Shine Tonight)	Richard Chamberlain
Your Nose Is Gonna Grow	Johnny Crawford
You Belong To Me	The Duprees
Till Death Do Us Part	Bob Braun
The Ballad Of Paladin	Duane Eddy
Shame On Me	Bobby Bare
Teen Age Idol	Rick Nelson
Alley Cat	Bent Fabric and His Piano
Send Me The Pillow You Dream On	Johnny Tillotson
Johnny Get Angry	Joanie Sommers
You Beat Me To The Punch	Mary Wells
Come On Little Angel	The Belmonts
I Can't Stop Loving You	Ray Charles
Point Of No Return	Gene McDaniels
Dancin' Party	Chubby Checker
Stop The Wedding	Etta James
I Need Your Loving	Don Gardner And Dee Dee Ford
Having A Party	Sam Cooke
Venus In Blue Jeans	Jimmy Clanton
Green Onions	Booker T. & The MG's
Beechwood 4-5789	The Marvelettes
Silver Threads And Golden Needles	The Springfields
Baby Elephant Walk	Lawrence Welk And His Orchestra
A Wonderful Dream	The Majors
A Taste Of Honey	Martin Denny and His Orchestra
Love Me As I Love You	George Maharis
Let's Dance	Chris Montez
Mr. Songwriter	Connie Stevens
Have A Good Time	Sue Thompson
I'm The Girl From Wolverton Mountain	Jo Ann Campbell
If I Had A Hammer (The Hammer Song)	Peter, Paul & Mary
Beach Party	King Curtis And The Noble Knights
Patches	Dickey Lee
Surfin' Safari	The Beach Boys
The Boys' Night Out	Patti Page
I Love You The Way You Are	Bobby Vinton
Sherry	The 4 Seasons
Just Tell Her Jim Said Hello	Elvis Presley With The Jordanaires
Lolita Ya-Ya	The Ventures
(Theme from) A Summer Place	Dick Roman
Lie To Me	Brook Benton
Hully Gully Baby	The Dovells
What Kind Of Love Is This	Joey Dee & the Starliters
You Can't Judge A Book By The Cover	Bo Diddley
I Left My Heart In San Francisco	Tony Bennett
Papa-Oom-Mow-Mow	The Rivingtons
Jivin' Around	Al Casey Combo
I Want To Be Loved	Dinah Washington
Too Late To Worry - Too Blue To Cry	Glen Campbell
Yield Not To Temptation	Bobby Bland
Reap What You Sow	Billy Stewart
Every Night (Without You)	Paul Anka
Glory Of Love	Don Gardner And Dee Dee Ford
Do You Love Me	The Contours
Don't You Worry	Don Gardner And Dee Dee Ford
Lookin' For A Love	The Valentinos
So Wrong	Patsy Cline
Long As The Rose Is Red	Florraine Darlin
Lollipops And Roses	Paul Petersen
For All We Know	Dinah Washington
Rain Rain Go Away	Bobby Vinton
It Might As Well Rain Until September	Carole King
So What	Bill Black's Combo
Silly Boy (She Doesn't Love You)	The Lettermen
Oh! What It Seemed To Be	The Castells
I'm Coming Home	Paul Anka
Beach Party	Dave York and The Beachcombers
Copy Cat	Gary U.S. Bonds
Broken Heart	The Fiestas
Hide & Go Seek, Part I	Bunker Hill
There Is No Greater Love	The Wanderers
Till There Was You	Valjean on Piano
