Someone You Loved	Lewis Capaldi
Circles	Post Malone
Senorita	Shawn Mendes & Camila Cabello
Truth Hurts	Lizzo
Lose You To Love Me	Selena Gomez
Good As Hell	Lizzo
No Guidance	Chris Brown Featuring Drake
Panini	Lil Nas X
Memories	Maroon 5
10,000 Hours	Dan + Shay & Justin Bieber
Hot	Young Thug Featuring Gunna
Bad Guy	Billie Eilish
Ran$om	Lil Tecca
HIGHEST IN THE ROOM	Travis Scott
Beautiful People	Ed Sheeran Featuring Khalid
Trampoline	SHAED
Bandit	Juice WRLD & YoungBoy Never Broke Again
Old Town Road	Lil Nas X Featuring Billy Ray Cyrus
Only Human	Jonas Brothers
I Don't Care	Ed Sheeran & Justin Bieber
Goodbyes	Post Malone Featuring Young Thug
On Chill	Wale Featuring Jeremih
Dance Monkey	Tones And I
Talk	Khalid
Sucker	Jonas Brothers
Ballin'	Mustard & Roddy Ricch
How Do You Sleep?	Sam Smith
One Man Band	Old Dominion
Playing Games	Summer Walker
Don't Start Now	Dua Lipa
Baby	Lil Baby & DaBaby
Money In The Grave	Drake Featuring Rick Ross
Even Though I'm Leaving	Luke Combs
Roxanne	Arizona Zervas
223's	YNW Melly & 9lokknine
Dancing With A Stranger	Sam Smith & Normani
Follow God	Kanye West
Suge	DaBaby
Heat	Chris Brown Featuring Gunna
One Thing Right	Marshmello & Kane Brown
Time	NF
Graveyard	Halsey
Lover	Taylor Swift
Hot Girl Summer	Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign
Hot Girl Bummer	blackbear
You Need To Calm Down	Taylor Swift
My Type	Saweetie
Camelot	NLE Choppa
Prayed For You	Matt Stell
Every Little Thing	Russell Dickerson
Take What You Want	Post Malone Featuring Ozzy Osbourne & Travis Scott
Liar	Camila Cabello
What Happens In A Small Town	Brantley Gilbert + Lindsay Ell
The Bones	Maren Morris
Immortal	21 Savage
Hate Me	Ellie Goulding & Juice WRLD
Good Vibes	Chris Janson
Lonely Child	YoungBoy Never Broke Again
Make No Sense	YoungBoy Never Broke Again
VIBEZ	DaBaby
Baby Sitter	DaBaby Featuring Offset
Look At Her Now.	Selena Gomez
Enemies	Post Malone Featuring DaBaby
Leave Em Alone	Layton Greene, Lil Baby, City Girls & PnB Rock
BOP	DaBaby
Hot Shower	Chance The Rapper Featuring MadeinTYO & DaBaby
Juicy	Doja Cat & Tyga
Remember You Young	Thomas Rhett
Slow Dancing In The Dark	Joji
It All Comes Out In The Wash	Miranda Lambert
We Were	Keith Urban
Kinfolks	Sam Hunt
Tip Of My Tongue	Kenny Chesney
Self Control	YoungBoy Never Broke Again
Heartache Medication	Jon Pardi
I Don't Know About You	Chris Lane
What If I Never Get Over You	Lady Antebellum
Nice To Meet Ya	Niall Horan
Love Me More	Trippie Redd
Cash Shit	Megan Thee Stallion Featuring DaBaby
F.N	Lil Tjay
Start Wit Me	Roddy Ricch & Gunna
Hot Now	YoungBoy Never Broke Again
Closed On Sunday	Kanye West
In My Room	Frank Ocean
Love You Too Late	Cole Swindell
Stuck In A Dream	Lil Mosey x Gunna
Ridin' Roads	Dustin Lynch
All The Good Girls Go To Hell	Billie Eilish
For My Daughter	Kane Brown
Easy	DaniLeigh Featuring Chris Brown
Selah	Kanye West
Living	Dierks Bentley
China	Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin
Heartless	Diplo Presents Thomas Wesley Featuring Morgan Wallen
On God	Kanye West
Come Thru	Summer Walker & Usher
Higher Love	Kygo X Whitney Houston
Somebody	Internet Money, Lil Tecca & A Boogie Wit da Hoodie
Big Boy Diamonds	Gucci Mane Featuring Kodak Black & London On Da Track
