Rock Your Baby	George McCrae
Annie's Song	John Denver
Rock And Roll Heaven	The Righteous Brothers
Don't Let The Sun Go Down On Me	Elton John
On And On	Gladys Knight And The Pips
Rock The Boat	The Hues Corporation
Rikki Don't Lose That Number	Steely Dan
You Won't See Me	Anne Murray
The Air That I Breathe	The Hollies
If You Love Me (let Me Know)	Olivia Newton-John
Sideshow	Blue Magic
Sundown	Gordon Lightfoot
Billy, Don't Be A Hero	Bo Donaldson And The Heywoods
One Hell Of A Woman	Mac Davis
Radar Love	Golden Earring
Feel Like Makin' Love	Roberta Flack
Finally Got Myself Together (I'm A Changed Man)	The Impressions
Waterloo	ABBA
Please Come To Boston	Dave Loggins
Takin' Care Of Business	Bachman-Turner Overdrive
If You Talk In Your Sleep	Elvis Presley
Machine Gun	Commodores
Call On Me	Chicago
This Heart	Gene Redding
Tell Me Something Good	Rufus Featuring Chaka Khan
Band On The Run	Paul McCartney And Wings
Be Thankful For What You Got	William DeVaughn
Keep On Smilin'	Wet Willie
Fish Ain't Bitin'	Lamont Dozier
Come Monday	Jimmy Buffett
Sure As I'm Sittin' Here	Three Dog Night
The Night Chicago Died	Paper Lace
Ballero	War
Shinin' On	Grand Funk
Wildwood Weed	Jim Stafford
Rock Me Gently	Andy Kim
You And Me Against The World	Helen Reddy
Hollywood Swinging	Kool & The Gang
Hang On In There Baby	Johnny Bristol
Workin' At The Car Wash Blues	Jim Croce
The Streak	Ray Stevens
(You're) Having My Baby	Paul Anka with Odia Coates
My Thang	James Brown
Wild Thing	Fancy
Kung Fu	Curtis Mayfield
Midnight At The Oasis	Maria Muldaur
Dancing Machine	Jackson 5
Put Out The Light	Joe Cocker
Rub It In	Billy "Crash" Craddock
I'm Leaving It (All) Up To You	Donny & Marie Osmond
I'm Coming Home	The Spinners
You Make Me Feel Brand New	The Stylistics
Haven't Got Time For The Pain	Carly Simon
Jive Turkey (Part 1)	Ohio Players
Room Full Of Roses	Mickey Gilley
Save The Last Dance For Me	The DeFranco Family featuring Tony DeFranco
Already Gone	Eagles
Train Of Thought	Cher
If You Wanna Get To Heaven	Ozark Mountain Daredevils
Nothing From Nothing	Billy Preston
La Grange	ZZ Top
I Shot The Sheriff	Eric Clapton
There Will Never Be Any Peace (Until God Is Seated At The Conference Table)	The Chi-lites
My Girl Bill	Jim Stafford
Happiness Is Just Around The Bend	The Main Ingredient
For The Love Of Money	The O'Jays
It's Better To Have (and Don't Need)	Don Covay
The Loco-Motion	Grand Funk
Old Home Filler-up An' Keep On-a-truckin' Cafe	C.W. McCall
You're Welcome, Stop On By	Bobby Womack
Clap For The Wolfman	The Guess Who
River's Risin'	Edgar Winter
Dance Master Pt. 1	Willie Henderson
Beach Baby	First Class
Between Her Goodbye And My Hello	Gladys Knight And The Pips
Don't Knock My Love	Diana Ross & Marvin Gaye
Time For Livin'	Sly & The Family Stone
Kalimba Story	Earth, Wind & Fire
Rings	Lobo
Secretary	Betty Wright
Sugar Baby Love	The Rubettes
Don't Change Horses (In The Middle Of A Stream)	Tower Of Power
How Do You Feel The Morning After	Millie Jackson
Help Me	Joni Mitchell
The Show Must Go On	Three Dog Night
Rings	Reuben Howell
I've Been Born Again	Johnnie Taylor
You've Got My Soul On Fire	The Temptations
Rebel Rebel	David Bowie
I've Had It	Fanny
Walk On	Neil Young
Air Disaster	Albert Hammond
Tell Me That I'm Wrong	Blood, Sweat & Tears
You Can't Be A Beacon (if Your Light Don't Shine)	Donna Fargo
Worse Comes To Worst	Billy Joel
Love Is The Message	MFSB Featuring The Three Degrees
Good Things Don't Last Forever	Ecstasy, Passion & Pain
American Girls	Rick Springfield
It Could Have Been Me	Sami Jo
Ma! (He's Making Eyes At Me)	Lena Zavaroni
